Username,FollowLength,IsFollower,BatName,BatGender,BatColor,0
Blackwolfster,37354249,1,Nugget,Female,Black,0
Pracer73,37136989,1,Dexter,Male,Black,0
sharkana321,15101557,1,Cole,Male,Brown,0
Teacupika,37034222,1,Ash,Male,Black,0
Wookiee_93,37034170,1,Rascal,Male,Red,0
tex0r,37033975,1,Dawnstar,Female,Black,0
TheCazadorSniper,37032512,1,Butch,Male,Brown,0
W0lfking69,37024705,1,Matrix,Male,Black,0
AapgScorpion,36944890,1,Blade,Male,Black,0
DarkQueenO_O,36944889,1,Cerulean,Female,Brown,0
honorary68,36944841,1,Impaler,Male,Black,0
dajuniorxdx,36750111,1,Velvet,Female,Black,0
bodada104,36740497,1,Booboo,Male,Brown,0
mattarnold06,36718380,1,Iris,Female,Red,0
ghazle9,36422070,1,Morticia,Female,Black,0
thomaskellogg15,31803210,0,Sonar,Male,Black,0
superstarreader,36021761,1,Brutus,Male,Brown,0
yaboiinickgur65,36009117,1,Sage,Female,Black,0
BUSCUR51,36004435,1,Guano,Male,Black,0
junklife_,36000111,1,Nightmare,Male,Brown,0
dashthegamer___,35998730,1,Violet,Female,Black,0
rst_poptart,35915330,1,Archangel,Male,Black,0
camburrit2,35914666,1,Vamp,Male,Brown,0
Lillypopcorn,35911558,1,Nightmare,Male,Red,0
TeamFyro,35899764,1,Ivy,Female,Black,0
marleythebarbarian,35554247,1,Skylar,Female,Black,0
chessy68,22161861,0,Raine,Female,Brown,0
ObscureNorwegianGamer,35346298,1,Skylar,Female,Black,0
Superfraggle,35296387,1,Archangel,Male,Black,0
joshie__,35252861,1,Drake,Male,Brown,0
TheOptionalOath,35240360,1,Shrike,Male,Black,0
WorstoftheWorst,35240352,1,Lucy,Female,Black,0
bqqcc,35240278,1,Indigo,Female,Brown,0
lepustheevil,35227810,1,Shrike,Male,Red,0
skolaider,35225599,1,Archangel,Male,Black,0
jacklamont_,35219702,1,Shrike,Male,Black,0
UpgrowthDevelopment,35134550,1,Brutus,Male,Brown,0
Kwifenator,35073591,1,Ivy,Female,Black,0
IvanOffalich,34785283,1,Spectre,Male,Black,0
awkwardxbby,34775012,1,Aura,Female,Brown,0
RetroPuppet,34535992,1,Fuzz,Male,Black,0
rustynikkerz,34459609,1,Nightmare,Male,Black,0
hampe0413,34442336,1,Flaps,Male,Brown,0
john_ray_pinger,34437025,1,Nibbles,Female,Red,0
urypides0721,34414774,1,Spuds,Male,Black,0
eye_eatass,34210692,1,Drake,Male,Black,0
Natureboymanning55,21408389,0,Aura,Female,Brown,0
Daanaas,34127991,1,Echo,Female,Black,0
IvoryDragons,34058503,1,Moon,Male,Black,0
Ellisair,34010652,1,Vulkan,Male,Brown,0
KLovesHugz,33996494,1,Screech,Male,Black,0
BaconlegsAndBluStar,20991431,0,Raine,Female,Black,0
BlushingCrafter,33342854,1,Ivy,Female,Brown,0
jacoffjac,33227624,1,Iris,Female,Red,0
killallnygerians15,32804339,1,Vulkan,Male,Black,0
grimli,32748549,1,Vamp,Male,Black,0
BraindeadSurki,29188448,0,Illumina,Female,Brown,0
xxautisticwolfxx,32210025,1,Impaler,Male,Black,0
themanuel111,32205108,1,Shrike,Male,Black,0
lepus_james_tula,32203603,1,Equina,Female,Brown,0
suuuuch,27593365,0,Darth,Male,Black,0
queenfairylivingdeadgurrl,32201609,1,Equina,Female,Black,0
BugMacgregor,32196817,1,Wingnut,Male,Brown,1
SilverServerT,31981904,1,Iris,Female,Black,0
jayson69699,31981869,1,Rascal,Male,Red,0
GizmoTheHerow,31977507,1,Angel,Male,Black,0
D3athb0b,31977484,1,Comet,Male,Brown,0
Lt1489,31977477,1,Morticia,Female,Black,0
sagathes134,31977442,1,Harmony,Female,Black,0
gruntfodder,31977442,1,Skylar,Female,Brown,0
Narinja1,31977441,1,Velvet,Female,Black,0
Poxun1,31977411,1,Ivy,Female,Black,0
jl456lj,31977308,1,Nightmare,Male,Brown,0
Cusses,31977184,1,Booboo,Male,Red,0
GraylyRain,31976658,1,Cerulean,Female,Black,0
DaleDalemoimoi,31972313,1,Lucifer,Male,Black,0
dontbanmepleasey,31972037,1,Mittens,Female,Brown,0
therealak69420,31900860,1,Equinox,Female,Black,0
BigBoiNoNo,31881282,1,Ash,Male,Black,0
federico04039,31881082,1,Dimitri,Male,Brown,0
edytedy2003,31877157,1,Siren,Female,Black,0
xxxmarkeem,31877097,1,Velvet,Female,Black,0
mrschwiftyrick,19102095,0,Sabath,Male,Brown,0
Mgreener87,31874626,1,Lady,Female,Red,0
asilentking,31305065,1,Sage,Female,Black,0
LizzieUllman97,31305049,1,Archangel,Male,Black,0
syncereandgames,31291708,1,Dot,Female,Brown,0
Xobias,31289373,1,Abby,Female,Black,0
jackepaulmurchlinkinbio,30990738,1,Mittens,Female,Black,0
MyNameIsGadda,30988486,1,Siren,Female,Brown,0
mrsdanville,30814902,1,Iris,Female,Black,0
miss_undastood,30475125,1,Drake,Male,Black,0
StevePlays_HD,17621584,0,Giggles,Female,Brown,0
TheMysteriousLizzy,30395470,1,Azurys,Female,Black,0
denizburgas13,25784247,0,Butch,Male,Red,0
sarah_h92,30393480,1,Star,Female,Black,0
MadeYouLeaveTV,16333139,0,Dawnstar,Female,Brown,0
ditto999,30384067,1,Spuds,Male,Black,0
krazybutkool,30219746,1,Booboo,Male,Black,0
TheBasicz12345,30216816,1,Impaler,Male,Brown,0
mmaxamms,30060416,1,Glenn,Male,Black,0
kookiemonsteh,30056389,1,Dimitri,Male,Black,0
SuperCatPerson,17263131,0,Mittens,Female,Brown,0
ItJustSteph,30022410,1,Cookie,Female,Red,0
jalynn_mean15,29976261,1,Comet,Male,Black,0
afafafafafafafaf,29968073,1,Raine,Female,Black,0
YukiBloodbornGaming,29966341,1,Spectre,Male,Brown,0
Hoenir_the_Silent,29963207,1,Ivy,Female,Black,0
dd92759912,29953153,1,Azar,Male,Black,0
imacidic10,29948262,1,Ash,Male,Brown,0
i_likeyorkhawk,29906512,1,Sona,Female,Black,0
andrew7077,29895919,1,Mirage,Female,Black,0
brodyjamesshanehall,29868196,1,Grey,Male,Brown,0
okaykamrynwolff69,29806385,1,Indigo,Female,Black,0
bigassbrodyjameshall,29804215,1,Sade,Female,Red,0
oddzzy,29802868,1,Dawnstar,Female,Black,0
huddledangel0319,29791941,1,Bandetta,Female,Brown,0
kbitliar,29782028,1,Vladimir,Male,Black,0
brodyjameshall300bounds,29731690,1,Fuzz,Male,Black,0
icewallowd_come,29729746,1,Sonar,Male,Brown,0
mattypringle,29724182,1,Shrike,Male,Black,0
ZayonPlay,29722583,1,Archangel,Male,Black,0
erasrhead,29721336,1,Violet,Female,Brown,0
Braelynnx,29721229,1,Violet,Female,Red,0
Kerazene,29719561,1,Dimitri,Male,Black,0
ZeliardFTW,29719542,1,Matrix,Male,Black,0
angelov222,16506349,0,Rhyme,Female,Brown,0
luxanadian,29714602,1,Impaler,Male,Black,0
kill_tha_juice_1,29707373,1,Cookie,Female,Black,0
alavni_gerkhak,29704910,1,Mirage,Female,Brown,0
robloxminecrafter1,29645304,1,Vamp,Male,Black,0
Ludi_,29643328,1,Impaler,Male,Black,0
waffleplayslife,29635707,1,Morticia,Female,Brown,0
COAAOL,29634936,1,Vulkan,Male,Red,0
hawkmagpie,29626818,1,Cookie,Female,Black,0
saaaaadude234,29620014,1,Cerulean,Female,Black,0
Theosevis_,29607074,1,Ripmaw,Male,Brown,0
blueflame_91yt,29558880,1,Dimitri,Male,Black,0
cartuneman_1,29554459,1,Brutus,Male,Black,0
aid210,29539588,1,Sonar,Male,Brown,0
Sariana123,29535115,1,Moonlight,Female,Black,0
mr_ace0,29531559,1,Sabath,Male,Black,0
icewallowcome471,29529094,1,Raine,Female,Brown,0
jakewalker1904,29358333,1,Velvet,Female,Black,0
ilovetutti69,29354139,1,Tiberius,Male,Red,0
wowbobby11,29353252,1,Rhyme,Female,Black,0
burnprogamer,29352693,1,Drake,Male,Brown,0
emretok511,29283731,1,Dexter,Male,Black,0
xanaxlegeny,29092126,1,Violet,Female,Black,0
prestonplayzman,29029201,1,Mittens,Female,Brown,0
icewalow_come_20,29027649,1,Azurys,Female,Black,0
savage_wolf678,29020491,1,Harmony,Female,Black,0
Thexbox360lover,29019338,1,Sona,Female,Brown,0
ihatemylifesomuch157,29010977,1,Moonlight,Female,Black,0
Iampftw,24389168,0,Nugget,Female,Red,0
sebakiku,28889950,1,Ash,Male,Black,0
Farklez1128,28703770,1,Rascal,Male,Brown,0
supervirusbot,28700743,1,Lucifer,Male,Black,0
Marklock3_tv,28699352,1,Nyx,Male,Black,0
daineexgt,28697356,1,Flutters,Female,Brown,0
schaamhaarlikken,28693488,1,Wingnut,Male,Black,0
zipbowl625,28690046,1,Abby,Female,Black,0
theowneroftwich,28689553,1,Shrike,Male,Brown,0
ender_acid,28686783,1,Comet,Male,Red,0
maballzitch69,28685901,1,Sonar,Male,Black,0
secondowneroftwich,28683797,1,Azurys,Female,Black,0
DreamDog00,28683196,1,Mittens,Female,Brown,0
cazylady122,28682594,1,Butch,Male,Black,0
winter_4life,28682503,1,Shade,Female,Black,0
kermit_thefwog,28682157,1,Nugget,Female,Brown,0
knee_growwwzz,28678207,1,Violet,Female,Black,0
naturelover1,28675486,1,Vulkan,Male,Black,0
theownerofridgure,28579261,1,Shadow,Male,Brown,0
risguregotohell,28578992,1,Dawnstar,Female,Black,0
jazdogg,28537961,1,Matrix,Male,Red,0
voidyblade,15763631,0,Mothra,Male,Black,0
OZMrMagic,28445122,1,Blues,Male,Brown,0
kitjasper09,28436635,1,Abby,Female,Black,0
twitch_loves_the_gas_room,28435114,1,Brutus,Male,Black,0
Vidat001,28433851,1,Star,Female,Brown,0
Hannukkah_Celt,28433828,1,Harmony,Female,Black,0
OrigamiGuy2,28433797,1,Lucy,Female,Black,0
TrubuTV,28430146,1,Morning,Female,Brown,0
AudaciousTaborAddams,25131335,1,Skylar,Female,Red,0
framingtheframed,24816663,1,Twilight,Female,Black,0
tribun793nilsonn,24725642,1,Angel,Female,Black,0
pupgirl22,11531098,0,Dimitri,Male,Brown,0
kilderine,24236454,1,Cerulean,Female,Black,0
CerlsJnr,887237,0,Dawnstar,Female,Black,0
ztdiaz,18383499,1,Azar,Male,Brown,0
SirGrumples,18140813,1,Sage,Female,Black,0
puppygirl246810,18129839,1,Lucy,Female,Black,0
mike3292,18129797,1,Harmony,Female,Brown,0
mimimindy,18129763,1,Comet,Male,Red,0
thalion_pelargor,18069585,1,Nightmare,Male,Black,0
dutchtr0ll,3556790,0,Bandetta,Female,Black,0
liza_m,5254996,0,Shadow,Male,Brown,0
TheRevolver_13,17945512,1,Grey,Male,Black,0
riboture,2048806,0,Ivy,Female,Black,0
ririthepanda,11749929,0,cuddles,Female,Brown,0
puplova2014,16529161,1,Skylar,Female,Black,0
a_Kats,1870061,0,Flapper_Flop,Female,Black,0
MisterAcharyz,16529076,1,Lucifer,Male,Brown,0
vuth22,15996810,1,Baxter,Male,Red,0
a_lot_of_seaman,15986555,1,Scarlett,Female,Black,0
erugdir,1453310,0,Lucy,Female,Black,0
KillerHusky1231,15898649,1,Dexter,Male,Brown,0
snook35,15835476,1,Dawnstar,Female,Black,0
Shaydow_Jinxx,15830220,1,Dexter,Male,Black,0
Jax_Macky,15830171,1,Sage,Female,Brown,0
JakeD1999_,15830069,1,Rhyme,Female,Black,0
evjx2jqm,15828404,1,Impaler,Male,Black,0
TheCraftyDawg,15817427,1,Azar,Male,Brown,0
zzingerr_android,15815967,1,Ivy,Female,Red,0
julianrauh,15813884,1,Sade,Female,Black,0
leomar111,15813698,1,Aura,Female,Black,0
metikous,15812517,1,Echo,Female,Brown,0
uriah0805,3037061,0,Aine,Female,Black,0
yuhannxd,15810114,1,Archangel,Male,Black,0
Hailgamming,15808907,1,Echo,Female,Brown,0
Of_The_Goats,15808156,1,Flutters,Female,Black,0
S4rc4sticIsland,15806630,1,Giggles,Female,Black,1
mye36m3,15803254,1,Char,Male,Brown,0
EmberSummers798,277534,0,Blade,Male,Black,0
nevyncholerny,15796603,1,Velvet,Female,Red,0
jacquipitch,15744388,1,Blade,Male,Black,0
xx_im_dead_inside_xx,15741527,1,Lucifer,Male,Brown,0
farmer_andy123,15734604,1,Lucifer,Male,Black,0
MinecraftCoochie,212996,0,Ruth,Female,Black,0
screwtheipad,15733368,1,Cookie,Female,Brown,0
Kxnekiiiiii,10776612,0,Impaler,Male,Black,0
orignalzzgaming,15730438,1,Dawnstar,Female,Black,0
iiilaurxn,15728907,1,Dimitri,Male,Brown,0
specularmango56,15724892,1,Dimitri,Male,Red,0
eeeetes,15722167,1,Velvet,Female,Black,0
thequietestgirl,15713280,1,Nightmare,Male,Black,0
realcloudyplayz,77803796,1,Shade,Female,Brown,0
Agamnone,77712301,1,Dimitri,Male,Black,0
deejcoastal,52334628,1,Azurys,Female,Black,0
anconioHD,50960902,1,Rhyme,Female,Brown,0
SpaceCube26th,46175620,0,Indigo,Female,Black,0
Ember798,15798512,1,Vulkan,Male,Black,0
reninsane,15482705,1,Butch,Male,Brown,0
BananaPopsikul,15477213,1,Luna,Female,Black,0
shadowofmayhems,966741,0,Flaps,Male,Red,0
Lothrazar,15453692,1,Siren,Female,Black,0
okaybiscuit7528,2652836,0,Shadow,Male,Brown,0
SeeGlass,2652790,0,Mothra,Male,Black,0
unsafecoderedttv,766878,0,Aura,Female,Black,0
atalatala,15420360,1,Haze,Female,Brown,0
mikedixiewrecked,15420315,1,Nibbles,Female,Black,0
janijohns,15419550,1,Haze,Female,Black,0
you_drunkgohome,15418542,1,Cerulean,Female,Brown,0
beardedbuffalofann,15417382,1,Sade,Female,Red,0
xxshasowxx6092,15414672,1,Brutus,Male,Black,0
kupaliciousgaming,15295672,1,Orion,Male,Black,0
elis7272,15295647,1,Angel,Male,Brown,0
dominikpavlovic,15292378,1,Sabath,Male,Black,0
liamthelion12345,15290070,1,Ruth,Female,Black,0
brooklynthegamer4,15286278,1,Basil,Male,Brown,0
janoxplayz,15281993,1,Echo,Female,Black,0
gintaraszaza1,15281697,1,Trixy,Female,Black,0
ZodoTurtle,15281691,1,Archangel,Male,Brown,0
6demonai,15278080,1,Skylar,Female,Red,0
souba_2,15258962,1,Moonlight,Female,Black,0
Samasina,15226379,1,Morticia,Female,Black,0
tgf_guru,15222234,1,Shade,Female,Brown,0
candiesnotsfeetinyourmowt,15212742,1,Cole,Male,Black,0
faithlead,15203931,1,Basil,Male,Black,0
KAS_Sprmcy,414016,0,Dimitri,Male,Brown,0
JB_Warsmith,15195353,1,Perturabo,Male,Black,0
LegendarySkar,15195321,1,Nightmare,Male,Black,0
jcgaming2645,2340374,0,Raine,Female,Brown,0
gbae13train24,15113795,1,Nightmare,Male,Black,0
slendermanirl,15107323,1,Lady,Female,Red,0
raven_does_twitch,15105458,1,Draculon,Male,Black,0
imaginemomos,10492389,0,Velvet,Female,Brown,0
sgtmack_,2327692,0,Matrix,Male,Black,0
Capn_Pain,2327647,0,Haze,Female,Black,0
koopadatroopa515,15101364,1,Lucy,Female,Brown,0
NeenSheep,15100455,1,Haze,Female,Black,0
illegaldoorknob,15100408,1,Impaler,Male,Black,0
Lord_Nykyrian,15100218,1,Angel,Male,Brown,0
fearzznorth,15099373,1,Haze,Female,Red,0
Steve081398,10489882,0,stevejr,Male,Black,0
AlavniGerkok2,15096232,1,Trixy,Female,Black,0
vault420jk,15092440,1,Wingnut,Male,Brown,0
benldb55,117626,0,Vladimir,Male,Black,0
lord_redd_da_wolf,14875642,1,Nibbles,Female,Black,0
dantryi,2101636,0,Nyx,Female,Brown,0
ishanplayz786,14872350,1,Vladimir,Male,Black,0
ttv_earthworm,14869699,1,Matrix,Male,Black,0
MalvernTheWarlock62,14862205,1,Wingnut,Male,Brown,0
jason_yeo,14861472,1,Wingnut,Male,Red,0
jj_mars08,2086472,0,Cerulean,Female,Black,0
seatires,1067698,0,Moonlight,Female,Black,0
cheezyburger101,14855027,1,Skylar,Female,Brown,0
am_night_love_12,14854902,1,Star,Female,Black,0
sosadvibes,14853293,1,Sabath,Male,Black,0
alkali_21,14853099,1,Ruth,Female,Brown,0
evelynm33,14851439,1,Trixy,Female,Black,0
icwalow_com543,14849789,1,Cole,Male,Black,0
kyledebomber,14848417,1,Violet,Female,Brown,0
diabmohd123,14848385,1,Shade,Female,Red,0
BatTech_419,2074092,0,Zharius,Female,Black,0
calzoneybone,14846862,1,Mittens,Female,Black,0
MrMKD,11808266,0,Vamp,Male,Brown,0
kewlxkneexgrow,46,0,Butch,Male,Black,0
lick_my_seaman382,503,0,Guano,Male,Black,0
SweetDashie,14784412,1,Dot,Female,Black,0
goldheartsgirl,18836,0,Dawnstar,Female,Brown,0
hunterr2x,14772940,1,Booboo,Male,Black,0
knee_gers1115,16,0,Mittens,Female,Black,0
pedopride911,1206,0,Mirage,Female,Brown,0
eye_swallow_come6262,14769546,1,Skylar,Female,Black,0
pewdiepiii,10267254,0,Giggles,Female,Black,0
GoldHeartsGirl,14777716,1,Sonar,Male,Brown,0
meshowskyy,14686142,1,Mirage,Female,Black,0
ShadowWolf260,74,0,Lockjaw,Male,Black,0
ineedfortniteinmylife,14677793,1,Booboo,Male,Brown,0
ice_swallow_come780,54,0,Drake,Male,Black,0
eddy49gaming,14669625,1,rango,Male,Black,0
zackplays1200,14668169,1,Dawnstar,Female,Brown,0
the_reaper245,14664852,1,Reaper,Male,Red,0
theSTINGIN,1890880,0,Equina,Female,Black,0
jambuttyjane,14664808,1,Sabath,Male,Black,0
PhoenixDK,14664737,1,Dimitri,Male,Brown,0
ProBearDog,14664729,1,Dot,Female,Black,0
BlueFlash1982,12888438,0,Flash,Male,Black,0
bryanmoreno38,14659494,1,Screech,Male,Brown,0
a_KATs,3755223,0,Ripmaw,Male,Black,0
UnsafecoderedttV,15425977,1,Ivy,Female,Black,0
PurplePixiePops,14649678,1,Star,Female,Brown,0
kaybandz12345,14606654,1,Skylar,Female,Red,0
goodandfreshsister,14604345,1,Nibbles,Female,Black,0
12brads12,14597628,1,Fuzz,Male,Black,0
tdogfrognana,14591753,1,Lucy,Female,Brown,0
MinecraftLover00053,14591738,1,Orion,Male,Black,0
aluvni_gerrkok,14591467,1,Giggles,Female,Black,0
iceallowgum,14590935,1,Giggles,Female,Brown,0
graydoublex12,14585482,1,Moon,Male,Black,0
bendy_the_dancing_demon65,33,0,Siren,Female,Black,0
FlagShipFail,14524206,1,Equina,Female,Brown,0
joshmcrae24,1601434,0,Vladimir,Male,Red,0
jamesalotplays,14518605,1,Skylar,Female,Black,0
jaemikethatgoat,14516267,1,Bandetta,Female,Black,0
themitchgamer73,14513952,1,Rhyme,Female,Brown,0
Kikiisyourfriend,14508305,1,Wingnut,Male,Black,0
manishis,14505691,1,Mittens,Female,Black,0
HornyPancakes,24,0,Matrix,Male,Brown,0
wolfdogwannabe,81882682,0,Drake,Male,Black,0
Dutchtr0ll,18058807,1,Blues,Male,Black,0
Riboture,16550823,1,Ivy,Female,Brown,0
Erugdir,15955327,1,Sona,Female,Red,0
themayhemrises,1131923,0,Amara,Female,Black,0
Lovi84,9720228,0,Draculon,Male,Black,0
Bennerhill,1665329,0,Shrike,Male,Brown,0
ManInTheIceBox,14429569,1,Sade,Female,Black,0
keepinitbreezie,14397887,1,Flaps,Male,Black,0
festivekinky,70291970,1,Rhyme,female,Brown,0
4corey,67264718,1,Echo,female,Black,0
TheMayhemRises,14452346,0,Amara,female,Black,0
aylessia82,14266893,1,Butch,male,Brown,0
SpillExpoNorge,14260684,1,Ripmaw,male,Black,0
GrAviTyplaYyY,14258524,1,Shrike,male,Red,0
bjarncoene,1480478,0,Dawnstar,female,Black,0
youvebeengnomeeed,14243776,1,Echo,female,Brown,0
firedrago112,14241753,1,Velvet,female,Black,0
mzmyst,14220665,1,Sona,female,Black,0
xamylii,14178894,1,Char,male,Brown,0
prince870116,14178508,1,Booboo,male,Black,0
legendarypen1s,14177130,1,Vamp,male,Black,0
purplephazed,252019,0,Mothra,male,Brown,0
darkshadowsinthesky,9566128,0,Screech,male,Red,0
riaglo,14174572,1,Velvet,female,Black,0
channel_name_here,14170365,1,Ruth,female,Black,0
da123_,14169779,1,Skylar,female,Brown,0
no_bodie,14169774,1,Blade,male,Black,0
kingchiefw09,14162650,1,Flutters,female,Black,0
sierrashooterq08,14162649,1,Brutus,male,Brown,0
hellarcanea54,14162648,1,Violet,female,Black,0
fazeairplaned70,14162647,1,Mittens,female,Black,0
fazingdemonv28,14162647,1,Blade,male,Brown,0
shootingraptorv42,14162646,1,Ripmaw,male,Black,0
infinitymanh55,14162645,1,Dimitri,male,Red,0
speedinghunterw90,14162644,1,Flutters,female,Black,0
betaarmorg13,14162644,1,Raine,female,Brown,0
hellaliasj61,14162643,1,Impaler,male,Black,0
invisiblesupremer99,14162642,1,Dawnstar,female,Black,0
ogcreatured37,14162641,1,Rascal,male,Brown,0
forcecavej66,14162641,1,Siren,female,Black,0
killermilitarya15,14162640,1,Sabath,male,Black,0
flamingchiefe69,14162639,1,Abby,female,Brown,0
invisiblekillerq04,14162638,1,Dexter,male,Black,0
fallingtigerh64,14162638,1,Rascal,male,Red,0
badiceq53,14162637,1,Dot,female,Black,0
largegamem19,14162636,1,Brutus,male,Brown,0
rebelforcel20,14162635,1,Blues,male,Black,0
deltainceptionj84,14162635,1,Star,female,Black,0
deltainceptionr10,14162634,1,Moonlight,female,Brown,0
lightningdumpd57,14162633,1,Sage,female,Black,0
hardcoremonkeyn53,14162633,1,Rhyme,female,Black,0
infinitydarknessr23,14162632,1,Baxter,male,Brown,0
revdynamicp23,14162631,1,Vladimir,male,Red,0
mightygund37,14162631,1,Iris,female,Black,0
ooghosth08,14162630,1,Rhyme,female,Black,0
fadingtreeh85,14162629,1,Dimitri,male,Brown,0
darkbuilderg49,14162629,1,Dawnstar,female,Black,0
bigwaven31,14162628,1,Dot,female,Black,0
mightydinosauri73,14162627,1,Sona,female,Brown,0
lightningspartane27,14162627,1,Drake,male,Black,0
infinitycrashi33,14162626,1,Skylar,female,Black,0
oo_helmetl64,14162625,1,Dawnstar,female,Brown,0
hyperghoste97,14162624,1,Shrike,male,Black,0
eliteblazen17,14162624,1,Comet,male,Red,0
coolhelmett34,14162623,1,Draculon,male,Black,0
frostycyborgk59,14162622,1,Butch,male,Brown,0
externaldumpl73,14162622,1,Sage,female,Black,0
skinnybulletp71,14162621,1,Drake,male,Black,0
mrdesignu45,14162620,1,Comet,male,Brown,0
externaldumpm14,14162619,1,Echo,female,Black,0
lighthunterx22,14162618,1,Bruce,male,Black,0
uglygunf72,14162618,1,Dawnstar,female,Brown,0
forcedarknessf22,14162617,1,Cerulean,female,Black,0
infinitydynamica94,14162616,1,Lucy,female,Red,0
arkloserb96,14162616,1,Shade,female,Black,0
ragingcavet34,14162615,1,Flaps,male,Brown,0
goodshadows48,14162614,1,Ash,male,Black,0
teamhunterp63,14162614,1,Cole,male,Black,0
hardcorebomberl50,14162613,1,Mirage,female,Brown,0
bravocyborge06,14162612,1,Fuzz,male,Black,0
beastlyzeuse70,14162612,1,Indigo,female,Black,0
fallingdarknessq46,14162611,1,Orion,male,Brown,0
oo_reaperb53,14162610,1,Grey,male,Black,0
johnflamef19,14162609,1,Siren,female,Red,0
flamingsoldierc24,14162609,1,Abby,female,Black,0
risinglosero08,14162608,1,Star,female,Brown,0
externalbulleth56,14162607,1,Nugget,female,Black,0
speedingknightn90,14162607,1,Dawnstar,female,Black,0
rebelshadowu93,14162606,1,Dawnstar,female,Brown,0
bigpiloth49,14162605,1,Nightmare,male,Black,0
ascendingpolicew68,14162604,1,Velvet,female,Black,0
chickendestinyd23,14162603,1,Comet,male,Brown,0
arkloserw14,14162603,1,Orion,male,Red,0
muscletreew76,14162602,1,Draculon,male,Black,0
bigflameu53,14162601,1,Echo,female,Black,0
lifeshadowg04,14162600,1,Equinox,female,Brown,0
betawarriorm00,14162600,1,Nyx,male,Black,0
ootranscendantx47,14162599,1,Tiberius,male,Black,0
badshieldu16,14162598,1,Aura,female,Brown,0
badshieldy30,14162597,1,Velvet,female,Black,0
bigchimpa24,14162597,1,Raine,female,Black,0
hotblazew12,14162596,1,Moonlight,female,Brown,0
supertempestg64,14162595,1,Abby,female,Black,0
flowapec49,14162595,1,Draculon,male,Red,0
trinitysupremef51,14162594,1,Nugget,female,Black,0
lightblackholef76,14162593,1,Illumina,female,Brown,0
flamingmilitarye13,14162593,1,Raine,female,Black,0
dumbdumpg92,14162592,1,Bandetta,female,Black,0
shootingghostx40,14162591,1,Harmony,female,Brown,0
frostysquadp63,14162591,1,Vulkan,male,Black,0
ironkillerb18,14162590,1,Cookie,female,Black,0
charliecreationh58,14162589,1,Moonlight,female,Brown,0
deltaservantf79,14162589,1,Dot,female,Red,0
laserservantm13,14162588,1,Char,male,Black,0
vibratingdeathj49,14162587,1,Ivy,female,Black,0
fragraptoro52,14162587,1,Dawnstar,female,Brown,0
clanaliasv72,14162586,1,Comet,male,Black,0
thepilots03,14162585,1,Bruce,male,Black,0
intelicev58,14162585,1,Illumina,female,Brown,0
flarearmore28,14162584,1,Mirage,female,Black,0
flaretempestg98,14162583,1,Echo,female,Black,0
kingmagen22,14162583,1,Vamp,male,Brown,0
deltadesigni59,14162582,1,Ripmaw,male,Red,0
ragingserpeante64,14162581,1,Aura,female,Black,0
fadingpilotu43,14162581,1,Dimitri,male,Black,0
largenavyi85,14162580,1,Bruce,male,Brown,0
ascendingdragons68,14162579,1,Drake,male,Black,0
supertempesth99,14162579,1,Abby,female,Black,0
amazingforceg78,14162578,1,Tiberius,male,Brown,0
badaliass32,14162577,1,Morning,female,Black,0
deltabuilderc42,14162576,1,Equina,female,Black,0
hotelnavya51,14162576,1,Lucifer,male,Brown,0
arkcyborgf71,14162575,1,Guano,male,Black,0
radiofuturei47,14162574,1,Draculon,male,Red,0
sierrasoulq85,14162573,1,Giggles,female,Black,0
flowmanc83,14162573,1,Violet,female,Brown,0
alphalimits73,14162572,1,Indigo,female,Black,0
nobelmountaink92,14162571,1,Haze,female,Black,0
foxtrotbeingv12,14162571,1,Char,male,Brown,0
nlreaperj67,14162570,1,Screech,male,Black,0
foxtrotserpeante15,14162569,1,Lockjaw,male,Black,0
flamingcyborgz16,14162569,1,Shadow,male,Brown,0
goodbattlek82,14162568,1,Sage,female,Black,0
lifemasteri81,14162567,1,Iris,female,Red,0
omnimonsterm74,14162566,1,Sabath,male,Black,0
boomingcreationl50,14162566,1,Dimitri,male,Brown,0
fadingarmorf56,14162565,1,Skylar,female,Black,0
cashtigerx94,14162564,1,Raine,female,Black,0
coldwarriori11,14162564,1,Dawnstar,female,Brown,0
beastlymonkeyk68,14162563,1,Nightmare,male,Black,0
coldmazex42,14162562,1,Nightmare,male,Black,0
fortplayerh07,14162562,1,Giggles,female,Brown,0
fadinghelmets07,14162561,1,Impaler,male,Red,0
hellsquadi52,14162560,1,Rhyme,female,Black,0
invisiblepwnere32,14162560,1,Trixy,female,Black,0
angelicek70,14162559,1,Tiberius,male,Brown,0
flaremazeb10,14162558,1,Archangel,male,Black,0
blazingghostg64,14162557,1,Midnight,male,Black,0
fazingmilitaryq20,14162557,1,Lady,female,Brown,0
hotelgiantp08,14162556,1,Darth,male,Black,0
fadingpwnerx69,14162555,1,Bandetta,female,Black,0
lifealiasu68,14162555,1,Char,male,Brown,0
alphadumpu55,14162554,1,Archangel,male,Black,0
killerarmora55,14162553,1,Guano,male,Red,0
pureservante90,14162553,1,Baxter,male,Black,0
AirForceKitty,14111514,1,Nibbles,female,Brown,0
officerknickcurrs,14101994,1,Guano,male,Black,0
Miniladd212,14092645,1,Echo,female,Black,0
hunter0987653211567,14086106,1,Flaps,male,Brown,0
shadowslacher1000,14086062,1,Morticia,female,Black,0
