Username,FollowLength,IsFollower,BatName,BatGender,BatColor,0
Blackwolfster,34307385,1,Nugget,Female,Black,0
Pracer73,34090125,1,Dexter,Male,Black,0
sharkana321,12054693,1,Cole,Male,Brown,0
Teacupika,33987358,1,Ash,Male,Black,0
Wookiee_93,33987306,1,Rascal,Male,Red,0
tex0r,33987111,1,Dawnstar,Female,Black,0
TheCazadorSniper,33985648,1,Butch,Male,Brown,0
W0lfking69,33977841,1,Matrix,Male,Black,0
AapgScorpion,33898026,1,Blade,Male,Black,0
DarkQueenO_O,33898025,1,Cerulean,Female,Brown,0
honorary68,33897977,1,Impaler,Male,Black,0
dajuniorxdx,33703247,1,Velvet,Female,Black,0
bodada104,33693633,1,Booboo,Male,Brown,0
mattarnold06,33671516,1,Iris,Female,Red,0
ghazle9,33375206,1,Morticia,Female,Black,0
thomaskellogg15,31803210,0,Sonar,Male,Black,0
superstarreader,32974897,1,Brutus,Male,Brown,0
yaboiinickgur65,32962253,1,Sage,Female,Black,0
BUSCUR51,32957571,1,Guano,Male,Black,0
junklife_,32953247,1,Nightmare,Male,Brown,0
dashthegamer___,32951866,1,Violet,Female,Black,0
rst_poptart,32868466,1,Archangel,Male,Black,0
camburrit2,32867802,1,Vamp,Male,Brown,0
Lillypopcorn,32864694,1,Nightmare,Male,Red,0
TeamFyro,32852900,1,Ivy,Female,Black,0
marleythebarbarian,32507383,1,Skylar,Female,Black,0
chessy68,22161861,0,Raine,Female,Brown,0
ObscureNorwegianGamer,32299434,1,Skylar,Female,Black,0
Superfraggle,32249523,1,Archangel,Male,Black,0
joshie__,32205997,1,Drake,Male,Brown,0
TheOptionalOath,32193496,1,Shrike,Male,Black,0
WorstoftheWorst,32193488,1,Lucy,Female,Black,0
bqqcc,32193414,1,Indigo,Female,Brown,0
lepustheevil,32180946,1,Shrike,Male,Red,0
skolaider,32178735,1,Archangel,Male,Black,0
jacklamont_,32172838,1,Shrike,Male,Black,0
UpgrowthDevelopment,32087686,1,Brutus,Male,Brown,0
Kwifenator,32026727,1,Ivy,Female,Black,0
IvanOffalich,31738419,1,Spectre,Male,Black,0
awkwardxbby,31728148,1,Aura,Female,Brown,0
RetroPuppet,31489128,1,Fuzz,Male,Black,0
rustynikkerz,31412745,1,Nightmare,Male,Black,0
hampe0413,31395472,1,Flaps,Male,Brown,0
john_ray_pinger,31390161,1,Nibbles,Female,Red,0
urypides0721,31367910,1,Spuds,Male,Black,0
eye_eatass,31163828,1,Drake,Male,Black,0
Natureboymanning55,21408389,0,Aura,Female,Brown,0
Daanaas,31081127,1,Echo,Female,Black,0
IvoryDragons,31011639,1,Moon,Male,Black,0
Ellisair,30963788,1,Vulkan,Male,Brown,0
KLovesHugz,30949630,1,Screech,Male,Black,0
BaconlegsAndBluStar,20991431,0,Raine,Female,Black,0
BlushingCrafter,30295990,1,Ivy,Female,Brown,0
jacoffjac,30180760,1,Iris,Female,Red,0
killallnygerians15,29757475,1,Vulkan,Male,Black,0
grimli,29701685,1,Vamp,Male,Black,0
BraindeadSurki,29165828,1,Illumina,Female,Brown,0
xxautisticwolfxx,29163161,1,Impaler,Male,Black,0
themanuel111,29158244,1,Shrike,Male,Black,0
lepus_james_tula,29156739,1,Equina,Female,Brown,0
suuuuch,27593365,0,Darth,Male,Black,0
queenfairylivingdeadgurrl,29154745,1,Equina,Female,Black,0
BugMacgregor,29149953,1,Wingnut,Male,Brown,1
SilverServerT,28935040,1,Iris,Female,Black,0
jayson69699,28935005,1,Rascal,Male,Red,0
GizmoTheHerow,28930643,1,Angel,Male,Black,0
D3athb0b,28930620,1,Comet,Male,Brown,0
Lt1489,28930613,1,Morticia,Female,Black,0
sagathes134,28930578,1,Harmony,Female,Black,0
gruntfodder,28930578,1,Skylar,Female,Brown,0
Narinja1,28930577,1,Velvet,Female,Black,0
Poxun1,28930547,1,Ivy,Female,Black,0
jl456lj,28930444,1,Nightmare,Male,Brown,0
Cusses,28930320,1,Booboo,Male,Red,0
GraylyRain,28929794,1,Cerulean,Female,Black,0
DaleDalemoimoi,28925449,1,Lucifer,Male,Black,0
dontbanmepleasey,28925173,1,Mittens,Female,Brown,0
therealak69420,28853996,1,Equinox,Female,Black,0
BigBoiNoNo,28834418,1,Ash,Male,Black,0
federico04039,28834218,1,Dimitri,Male,Brown,0
edytedy2003,28830293,1,Siren,Female,Black,0
xxxmarkeem,28830233,1,Velvet,Female,Black,0
mrschwiftyrick,19102095,0,Sabath,Male,Brown,0
Mgreener87,28827762,1,Lady,Female,Red,0
asilentking,28258201,1,Sage,Female,Black,0
LizzieUllman97,28258185,1,Archangel,Male,Black,0
syncereandgames,28244844,1,Dot,Female,Brown,0
Xobias,28242509,1,Abby,Female,Black,0
jackepaulmurchlinkinbio,27943874,1,Mittens,Female,Black,0
MyNameIsGadda,27941622,1,Siren,Female,Brown,0
mrsdanville,27768038,1,Iris,Female,Black,0
miss_undastood,27428261,1,Drake,Male,Black,0
StevePlays_HD,17621584,0,Giggles,Female,Brown,0
TheMysteriousLizzy,27348606,1,Azurys,Female,Black,0
denizburgas13,25784247,0,Butch,Male,Red,0
sarah_h92,27346616,1,Star,Female,Black,0
MadeYouLeaveTV,16333139,0,Dawnstar,Female,Brown,0
ditto999,27337203,1,Spuds,Male,Black,0
krazybutkool,27172882,1,Booboo,Male,Black,0
TheBasicz12345,27169952,1,Impaler,Male,Brown,0
mmaxamms,27013552,1,Glenn,Male,Black,0
kookiemonsteh,27009525,1,Dimitri,Male,Black,0
SuperCatPerson,17263131,0,Mittens,Female,Brown,0
ItJustSteph,26975546,1,Cookie,Female,Red,0
jalynn_mean15,26929397,1,Comet,Male,Black,0
afafafafafafafaf,26921209,1,Raine,Female,Black,0
YukiBloodbornGaming,26919477,1,Spectre,Male,Brown,0
Hoenir_the_Silent,26916343,1,Ivy,Female,Black,0
dd92759912,26906289,1,Azar,Male,Black,0
imacidic10,26901398,1,Ash,Male,Brown,0
i_likeyorkhawk,26859648,1,Sona,Female,Black,0
andrew7077,26849055,1,Mirage,Female,Black,0
brodyjamesshanehall,26821332,1,Grey,Male,Brown,0
okaykamrynwolff69,26759521,1,Indigo,Female,Black,0
bigassbrodyjameshall,26757351,1,Sade,Female,Red,0
oddzzy,26756004,1,Dawnstar,Female,Black,0
huddledangel0319,26745077,1,Bandetta,Female,Brown,0
kbitliar,26735164,1,Vladimir,Male,Black,0
brodyjameshall300bounds,26684826,1,Fuzz,Male,Black,0
icewallowd_come,26682882,1,Sonar,Male,Brown,0
mattypringle,26677318,1,Shrike,Male,Black,0
ZayonPlay,26675719,1,Archangel,Male,Black,0
erasrhead,26674472,1,Violet,Female,Brown,0
Braelynnx,26674365,1,Violet,Female,Red,0
Kerazene,26672697,1,Dimitri,Male,Black,0
ZeliardFTW,26672678,1,Matrix,Male,Black,0
angelov222,16506349,0,Rhyme,Female,Brown,0
luxanadian,26667738,1,Impaler,Male,Black,0
kill_tha_juice_1,26660509,1,Cookie,Female,Black,0
alavni_gerkhak,26658046,1,Mirage,Female,Brown,0
robloxminecrafter1,26598440,1,Vamp,Male,Black,0
Ludi_,26596464,1,Impaler,Male,Black,0
waffleplayslife,26588843,1,Morticia,Female,Brown,0
COAAOL,26588072,1,Vulkan,Male,Red,0
hawkmagpie,26579954,1,Cookie,Female,Black,0
saaaaadude234,26573150,1,Cerulean,Female,Black,0
Theosevis_,26560210,1,Ripmaw,Male,Brown,0
blueflame_91yt,26512016,1,Dimitri,Male,Black,0
cartuneman_1,26507595,1,Brutus,Male,Black,0
aid210,26492724,1,Sonar,Male,Brown,0
Sariana123,26488251,1,Moonlight,Female,Black,0
mr_ace0,26484695,1,Sabath,Male,Black,0
icewallowcome471,26482230,1,Raine,Female,Brown,0
jakewalker1904,26311469,1,Velvet,Female,Black,0
ilovetutti69,26307275,1,Tiberius,Male,Red,0
wowbobby11,26306388,1,Rhyme,Female,Black,0
burnprogamer,26305829,1,Drake,Male,Brown,0
emretok511,26236867,1,Dexter,Male,Black,0
xanaxlegeny,26045262,1,Violet,Female,Black,0
prestonplayzman,25982337,1,Mittens,Female,Brown,0
icewalow_come_20,25980785,1,Azurys,Female,Black,0
savage_wolf678,25973627,1,Harmony,Female,Black,0
Thexbox360lover,25972474,1,Sona,Female,Brown,0
ihatemylifesomuch157,25964113,1,Moonlight,Female,Black,0
Iampftw,24389168,0,Nugget,Female,Red,0
sebakiku,25843086,1,Ash,Male,Black,0
Farklez1128,25656906,1,Rascal,Male,Brown,0
supervirusbot,25653879,1,Lucifer,Male,Black,0
Marklock3_tv,25652488,1,Nyx,Male,Black,0
daineexgt,25650492,1,Flutters,Female,Brown,0
schaamhaarlikken,25646624,1,Wingnut,Male,Black,0
zipbowl625,25643182,1,Abby,Female,Black,0
theowneroftwich,25642689,1,Shrike,Male,Brown,0
ender_acid,25639919,1,Comet,Male,Red,0
maballzitch69,25639037,1,Sonar,Male,Black,0
secondowneroftwich,25636933,1,Azurys,Female,Black,0
DreamDog00,25636332,1,Mittens,Female,Brown,0
cazylady122,25635730,1,Butch,Male,Black,0
winter_4life,25635639,1,Shade,Female,Black,0
kermit_thefwog,25635293,1,Nugget,Female,Brown,0
knee_growwwzz,25631343,1,Violet,Female,Black,0
naturelover1,25628622,1,Vulkan,Male,Black,0
theownerofridgure,25532397,1,Shadow,Male,Brown,0
risguregotohell,25532128,1,Dawnstar,Female,Black,0
jazdogg,25491097,1,Matrix,Male,Red,0
voidyblade,15763631,0,Mothra,Male,Black,0
OZMrMagic,25398258,1,Blues,Male,Brown,0
kitjasper09,25389771,1,Abby,Female,Black,0
twitch_loves_the_gas_room,25388250,1,Brutus,Male,Black,0
Vidat001,25386987,1,Star,Female,Brown,0
Hannukkah_Celt,25386964,1,Harmony,Female,Black,0
OrigamiGuy2,25386933,1,Lucy,Female,Black,0
TrubuTV,25383282,1,Morning,Female,Brown,0
AudaciousTaborAddams,22084471,1,Skylar,Female,Red,0
framingtheframed,21769799,1,Twilight,Female,Black,0
tribun793nilsonn,21678778,1,Angel,Female,Black,0
pupgirl22,11531098,0,Dimitri,Male,Brown,0
kilderine,21189590,1,Cerulean,Female,Black,0
CerlsJnr,887237,0,Dawnstar,Female,Black,0
ztdiaz,15336635,1,Azar,Male,Brown,0
SirGrumples,15093949,1,Sage,Female,Black,0
puppygirl246810,15082975,1,Lucy,Female,Black,0
mike3292,15082933,1,Harmony,Female,Brown,0
mimimindy,15082899,1,Comet,Male,Red,0
thalion_pelargor,15022721,1,Nightmare,Male,Black,0
dutchtr0ll,3556790,0,Bandetta,Female,Black,0
liza_m,5254996,0,Shadow,Male,Brown,0
TheRevolver_13,14898648,1,Grey,Male,Black,0
riboture,2048806,0,Ivy,Female,Black,0
ririthepanda,11749929,0,cuddles,Female,Brown,0
puplova2014,13482297,1,Skylar,Female,Black,0
a_Kats,1870061,0,Flapper_Flop,Female,Black,0
MisterAcharyz,13482212,1,Lucifer,Male,Brown,0
vuth22,12949946,1,Baxter,Male,Red,0
a_lot_of_seaman,12939691,1,Scarlett,Female,Black,0
erugdir,1453310,0,Lucy,Female,Black,0
KillerHusky1231,12851785,1,Dexter,Male,Brown,0
snook35,12788612,1,Dawnstar,Female,Black,0
Shaydow_Jinxx,12783356,1,Dexter,Male,Black,0
Jax_Macky,12783307,1,Sage,Female,Brown,0
JakeD1999_,12783205,1,Rhyme,Female,Black,0
evjx2jqm,12781540,1,Impaler,Male,Black,0
TheCraftyDawg,12770563,1,Azar,Male,Brown,0
zzingerr_android,12769103,1,Ivy,Female,Red,0
julianrauh,12767020,1,Sade,Female,Black,0
leomar111,12766834,1,Aura,Female,Black,0
metikous,12765653,1,Echo,Female,Brown,0
uriah0805,3037061,0,Aine,Female,Black,0
yuhannxd,12763250,1,Archangel,Male,Black,0
Hailgamming,12762043,1,Echo,Female,Brown,0
Of_The_Goats,12761292,1,Flutters,Female,Black,0
S4rc4sticIsland,12759766,1,Giggles,Female,Black,0
mye36m3,12756390,1,Char,Male,Brown,0
EmberSummers798,277534,0,Blade,Male,Black,0
nevyncholerny,12749739,1,Velvet,Female,Red,0
jacquipitch,12697524,1,Blade,Male,Black,0
xx_im_dead_inside_xx,12694663,1,Lucifer,Male,Brown,0
farmer_andy123,12687740,1,Lucifer,Male,Black,0
MinecraftCoochie,212996,0,Ruth,Female,Black,0
screwtheipad,12686504,1,Cookie,Female,Brown,0
Kxnekiiiiii,10776612,0,Impaler,Male,Black,0
orignalzzgaming,12683574,1,Dawnstar,Female,Black,0
iiilaurxn,12682043,1,Dimitri,Male,Brown,0
specularmango56,12678028,1,Dimitri,Male,Red,0
eeeetes,12675303,1,Velvet,Female,Black,0
thequietestgirl,12666416,1,Nightmare,Male,Black,0
realcloudyplayz,74756932,1,Shade,Female,Brown,0
Agamnone,74665437,1,Dimitri,Male,Black,0
deejcoastal,49287764,1,Azurys,Female,Black,0
anconioHD,47914038,1,Rhyme,Female,Brown,0
SpaceCube26th,43945725,1,Indigo,Female,Black,0
Ember798,12751648,1,Vulkan,Male,Black,0
reninsane,12435841,1,Butch,Male,Brown,0
BananaPopsikul,12430349,1,Luna,Female,Black,0
shadowofmayhems,966741,0,Flaps,Male,Red,0
Lothrazar,12406828,1,Siren,Female,Black,0
okaybiscuit7528,2652836,0,Shadow,Male,Brown,0
SeeGlass,2652790,0,Mothra,Male,Black,0
unsafecoderedttv,766878,0,Aura,Female,Black,0
atalatala,12373496,1,Haze,Female,Brown,0
mikedixiewrecked,12373451,1,Nibbles,Female,Black,0
janijohns,12372686,1,Haze,Female,Black,0
you_drunkgohome,12371678,1,Cerulean,Female,Brown,0
beardedbuffalofann,12370518,1,Sade,Female,Red,0
xxshasowxx6092,12367808,1,Brutus,Male,Black,0
kupaliciousgaming,12248808,1,Orion,Male,Black,0
elis7272,12248783,1,Angel,Male,Brown,0
dominikpavlovic,12245514,1,Sabath,Male,Black,0
liamthelion12345,12243206,1,Ruth,Female,Black,0
brooklynthegamer4,12239414,1,Basil,Male,Brown,0
janoxplayz,12235129,1,Echo,Female,Black,0
gintaraszaza1,12234833,1,Trixy,Female,Black,0
ZodoTurtle,12234827,1,Archangel,Male,Brown,0
6demonai,12231216,1,Skylar,Female,Red,0
souba_2,12212098,1,Moonlight,Female,Black,0
Samasina,12179515,1,Morticia,Female,Black,0
tgf_guru,12175370,1,Shade,Female,Brown,0
candiesnotsfeetinyourmowt,12165878,1,Cole,Male,Black,0
faithlead,12157067,1,Basil,Male,Black,0
KAS_Sprmcy,414016,0,Dimitri,Male,Brown,0
JB_Warsmith,12148489,1,Perturabo,Male,Black,0
LegendarySkar,12148457,1,Nightmare,Male,Black,0
jcgaming2645,2340374,0,Raine,Female,Brown,0
gbae13train24,12066931,1,Nightmare,Male,Black,0
slendermanirl,12060459,1,Lady,Female,Red,0
raven_does_twitch,12058594,1,Draculon,Male,Black,0
imaginemomos,10492389,0,Velvet,Female,Brown,0
sgtmack_,2327692,0,Matrix,Male,Black,0
Capn_Pain,2327647,0,Haze,Female,Black,0
koopadatroopa515,12054500,1,Lucy,Female,Brown,0
NeenSheep,12053591,1,Haze,Female,Black,0
illegaldoorknob,12053544,1,Impaler,Male,Black,0
Lord_Nykyrian,12053354,1,Angel,Male,Brown,0
fearzznorth,12052509,1,Haze,Female,Red,0
Steve081398,10489882,0,stevejr,Male,Black,0
AlavniGerkok2,12049368,1,Trixy,Female,Black,0
vault420jk,12045576,1,Wingnut,Male,Brown,0
benldb55,117626,0,Vladimir,Male,Black,0
lord_redd_da_wolf,11828778,1,Nibbles,Female,Black,0
dantryi,2101636,0,Nyx,Female,Brown,0
ishanplayz786,11825486,1,Vladimir,Male,Black,0
ttv_earthworm,11822835,1,Matrix,Male,Black,0
MalvernTheWarlock62,11815341,1,Wingnut,Male,Brown,0
jason_yeo,11814608,1,Wingnut,Male,Red,0
jj_mars08,2086472,0,Cerulean,Female,Black,0
seatires,1067698,0,Moonlight,Female,Black,0
cheezyburger101,11808163,1,Skylar,Female,Brown,0
am_night_love_12,11808038,1,Star,Female,Black,0
sosadvibes,11806429,1,Sabath,Male,Black,0
alkali_21,11806235,1,Ruth,Female,Brown,0
evelynm33,11804575,1,Trixy,Female,Black,0
icwalow_com543,11802925,1,Cole,Male,Black,0
kyledebomber,11801553,1,Violet,Female,Brown,0
diabmohd123,11801521,1,Shade,Female,Red,0
BatTech_419,2074092,0,Zharius,Female,Black,0
calzoneybone,11799998,1,Mittens,Female,Black,0
MrMKD,11799986,1,Vamp,Male,Brown,0
kewlxkneexgrow,46,0,Butch,Male,Black,0
lick_my_seaman382,503,0,Guano,Male,Black,0
SweetDashie,11737548,1,Dot,Female,Black,0
goldheartsgirl,18836,0,Dawnstar,Female,Brown,0
hunterr2x,11726076,1,Booboo,Male,Black,0
knee_gers1115,16,0,Mittens,Female,Black,0
pedopride911,1206,0,Mirage,Female,Brown,0
eye_swallow_come6262,11722682,1,Skylar,Female,Black,0
pewdiepiii,10267254,0,Giggles,Female,Black,0
GoldHeartsGirl,11730852,1,Sonar,Male,Brown,0
meshowskyy,11639278,1,Mirage,Female,Black,0
ShadowWolf260,74,0,Lockjaw,Male,Black,0
ineedfortniteinmylife,11630929,1,Booboo,Male,Brown,0
ice_swallow_come780,54,0,Drake,Male,Black,0
eddy49gaming,11622761,1,rango,Male,Black,0
zackplays1200,11621305,1,Dawnstar,Female,Brown,0
the_reaper245,11617988,1,Reaper,Male,Red,0
theSTINGIN,1890880,0,Equina,Female,Black,0
jambuttyjane,11617944,1,Sabath,Male,Black,0
PhoenixDK,11617873,1,Dimitri,Male,Brown,0
ProBearDog,11617865,1,Dot,Female,Black,0
BlueFlash1982,11617834,1,Flash,Male,Black,0
bryanmoreno38,11612630,1,Screech,Male,Brown,0
a_KATs,3755223,0,Ripmaw,Male,Black,0
UnsafecoderedttV,12379113,1,Ivy,Female,Black,0
PurplePixiePops,11602814,1,Star,Female,Brown,0
kaybandz12345,11559790,1,Skylar,Female,Red,0
goodandfreshsister,11557481,1,Nibbles,Female,Black,0
12brads12,11550764,1,Fuzz,Male,Black,0
tdogfrognana,11544889,1,Lucy,Female,Brown,0
MinecraftLover00053,11544874,1,Orion,Male,Black,0
aluvni_gerrkok,11544603,1,Giggles,Female,Black,0
iceallowgum,11544071,1,Giggles,Female,Brown,0
graydoublex12,11538618,1,Moon,Male,Black,0
bendy_the_dancing_demon65,33,0,Siren,Female,Black,0
FlagShipFail,11477342,1,Equina,Female,Brown,0
joshmcrae24,1601434,0,Vladimir,Male,Red,0
jamesalotplays,11471741,1,Skylar,Female,Black,0
jaemikethatgoat,11469403,1,Bandetta,Female,Black,0
themitchgamer73,11467088,1,Rhyme,Female,Brown,0
Kikiisyourfriend,11461441,1,Wingnut,Male,Black,0
manishis,11458827,1,Mittens,Female,Black,0
HornyPancakes,24,0,Matrix,Male,Brown,0
wolfdogwannabe,81882682,0,Drake,Male,Black,0
Dutchtr0ll,15011943,1,Blues,Male,Black,0
Riboture,13503959,1,Ivy,Female,Brown,0
Erugdir,12908463,1,Sona,Female,Red,0
themayhemrises,1131923,0,Amara,Female,Black,0
Lovi84,9720228,0,Draculon,Male,Black,0
Bennerhill,1665329,0,Shrike,Male,Brown,0
ManInTheIceBox,11382705,1,Sade,Female,Black,0
keepinitbreezie,11351023,1,Flaps,Male,Black,0
festivekinky,67245106,1,Rhyme,female,Brown,0
4corey,64217854,1,Echo,female,Black,0
TheMayhemRises,12421894,1,Amara,female,Black,0
aylessia82,11220029,1,Butch,male,Brown,0
SpillExpoNorge,11213820,1,Ripmaw,male,Black,0
GrAviTyplaYyY,11211660,1,Shrike,male,Red,0
bjarncoene,1480478,0,Dawnstar,female,Black,0
youvebeengnomeeed,11196912,1,Echo,female,Brown,0
firedrago112,11194889,1,Velvet,female,Black,0
mzmyst,11173801,1,Sona,female,Black,0
xamylii,11132030,1,Char,male,Brown,0
prince870116,11131644,1,Booboo,male,Black,0
legendarypen1s,11130266,1,Vamp,male,Black,0
purplephazed,252019,0,Mothra,male,Brown,0
darkshadowsinthesky,9566128,0,Screech,male,Red,0
riaglo,11127708,1,Velvet,female,Black,0
channel_name_here,11123501,1,Ruth,female,Black,0
da123_,11122915,1,Skylar,female,Brown,0
no_bodie,11122910,1,Blade,male,Black,0
kingchiefw09,11115786,1,Flutters,female,Black,0
sierrashooterq08,11115785,1,Brutus,male,Brown,0
hellarcanea54,11115784,1,Violet,female,Black,0
fazeairplaned70,11115783,1,Mittens,female,Black,0
fazingdemonv28,11115783,1,Blade,male,Brown,0
shootingraptorv42,11115782,1,Ripmaw,male,Black,0
infinitymanh55,11115781,1,Dimitri,male,Red,0
speedinghunterw90,11115780,1,Flutters,female,Black,0
betaarmorg13,11115780,1,Raine,female,Brown,0
hellaliasj61,11115779,1,Impaler,male,Black,0
invisiblesupremer99,11115778,1,Dawnstar,female,Black,0
ogcreatured37,11115777,1,Rascal,male,Brown,0
forcecavej66,11115777,1,Siren,female,Black,0
killermilitarya15,11115776,1,Sabath,male,Black,0
flamingchiefe69,11115775,1,Abby,female,Brown,0
invisiblekillerq04,11115774,1,Dexter,male,Black,0
fallingtigerh64,11115774,1,Rascal,male,Red,0
badiceq53,11115773,1,Dot,female,Black,0
largegamem19,11115772,1,Brutus,male,Brown,0
rebelforcel20,11115771,1,Blues,male,Black,0
deltainceptionj84,11115771,1,Star,female,Black,0
deltainceptionr10,11115770,1,Moonlight,female,Brown,0
lightningdumpd57,11115769,1,Sage,female,Black,0
hardcoremonkeyn53,11115769,1,Rhyme,female,Black,0
infinitydarknessr23,11115768,1,Baxter,male,Brown,0
revdynamicp23,11115767,1,Vladimir,male,Red,0
mightygund37,11115767,1,Iris,female,Black,0
ooghosth08,11115766,1,Rhyme,female,Black,0
fadingtreeh85,11115765,1,Dimitri,male,Brown,0
darkbuilderg49,11115765,1,Dawnstar,female,Black,0
bigwaven31,11115764,1,Dot,female,Black,0
mightydinosauri73,11115763,1,Sona,female,Brown,0
lightningspartane27,11115763,1,Drake,male,Black,0
infinitycrashi33,11115762,1,Skylar,female,Black,0
oo_helmetl64,11115761,1,Dawnstar,female,Brown,0
hyperghoste97,11115760,1,Shrike,male,Black,0
eliteblazen17,11115760,1,Comet,male,Red,0
coolhelmett34,11115759,1,Draculon,male,Black,0
frostycyborgk59,11115758,1,Butch,male,Brown,0
externaldumpl73,11115758,1,Sage,female,Black,0
skinnybulletp71,11115757,1,Drake,male,Black,0
mrdesignu45,11115756,1,Comet,male,Brown,0
externaldumpm14,11115755,1,Echo,female,Black,0
lighthunterx22,11115754,1,Bruce,male,Black,0
uglygunf72,11115754,1,Dawnstar,female,Brown,0
forcedarknessf22,11115753,1,Cerulean,female,Black,0
infinitydynamica94,11115752,1,Lucy,female,Red,0
arkloserb96,11115752,1,Shade,female,Black,0
ragingcavet34,11115751,1,Flaps,male,Brown,0
goodshadows48,11115750,1,Ash,male,Black,0
teamhunterp63,11115750,1,Cole,male,Black,0
hardcorebomberl50,11115749,1,Mirage,female,Brown,0
bravocyborge06,11115748,1,Fuzz,male,Black,0
beastlyzeuse70,11115748,1,Indigo,female,Black,0
fallingdarknessq46,11115747,1,Orion,male,Brown,0
oo_reaperb53,11115746,1,Grey,male,Black,0
johnflamef19,11115745,1,Siren,female,Red,0
flamingsoldierc24,11115745,1,Abby,female,Black,0
risinglosero08,11115744,1,Star,female,Brown,0
externalbulleth56,11115743,1,Nugget,female,Black,0
speedingknightn90,11115743,1,Dawnstar,female,Black,0
rebelshadowu93,11115742,1,Dawnstar,female,Brown,0
bigpiloth49,11115741,1,Nightmare,male,Black,0
ascendingpolicew68,11115740,1,Velvet,female,Black,0
chickendestinyd23,11115739,1,Comet,male,Brown,0
arkloserw14,11115739,1,Orion,male,Red,0
muscletreew76,11115738,1,Draculon,male,Black,0
bigflameu53,11115737,1,Echo,female,Black,0
lifeshadowg04,11115736,1,Equinox,female,Brown,0
betawarriorm00,11115736,1,Nyx,male,Black,0
ootranscendantx47,11115735,1,Tiberius,male,Black,0
badshieldu16,11115734,1,Aura,female,Brown,0
badshieldy30,11115733,1,Velvet,female,Black,0
bigchimpa24,11115733,1,Raine,female,Black,0
hotblazew12,11115732,1,Moonlight,female,Brown,0
supertempestg64,11115731,1,Abby,female,Black,0
flowapec49,11115731,1,Draculon,male,Red,0
trinitysupremef51,11115730,1,Nugget,female,Black,0
lightblackholef76,11115729,1,Illumina,female,Brown,0
flamingmilitarye13,11115729,1,Raine,female,Black,0
dumbdumpg92,11115728,1,Bandetta,female,Black,0
shootingghostx40,11115727,1,Harmony,female,Brown,0
frostysquadp63,11115727,1,Vulkan,male,Black,0
ironkillerb18,11115726,1,Cookie,female,Black,0
charliecreationh58,11115725,1,Moonlight,female,Brown,0
deltaservantf79,11115725,1,Dot,female,Red,0
laserservantm13,11115724,1,Char,male,Black,0
vibratingdeathj49,11115723,1,Ivy,female,Black,0
fragraptoro52,11115723,1,Dawnstar,female,Brown,0
clanaliasv72,11115722,1,Comet,male,Black,0
thepilots03,11115721,1,Bruce,male,Black,0
intelicev58,11115721,1,Illumina,female,Brown,0
flarearmore28,11115720,1,Mirage,female,Black,0
flaretempestg98,11115719,1,Echo,female,Black,0
kingmagen22,11115719,1,Vamp,male,Brown,0
deltadesigni59,11115718,1,Ripmaw,male,Red,0
ragingserpeante64,11115717,1,Aura,female,Black,0
fadingpilotu43,11115717,1,Dimitri,male,Black,0
largenavyi85,11115716,1,Bruce,male,Brown,0
ascendingdragons68,11115715,1,Drake,male,Black,0
supertempesth99,11115715,1,Abby,female,Black,0
amazingforceg78,11115714,1,Tiberius,male,Brown,0
badaliass32,11115713,1,Morning,female,Black,0
deltabuilderc42,11115712,1,Equina,female,Black,0
hotelnavya51,11115712,1,Lucifer,male,Brown,0
arkcyborgf71,11115711,1,Guano,male,Black,0
radiofuturei47,11115710,1,Draculon,male,Red,0
sierrasoulq85,11115709,1,Giggles,female,Black,0
flowmanc83,11115709,1,Violet,female,Brown,0
alphalimits73,11115708,1,Indigo,female,Black,0
nobelmountaink92,11115707,1,Haze,female,Black,0
foxtrotbeingv12,11115707,1,Char,male,Brown,0
nlreaperj67,11115706,1,Screech,male,Black,0
foxtrotserpeante15,11115705,1,Lockjaw,male,Black,0
flamingcyborgz16,11115705,1,Shadow,male,Brown,0
goodbattlek82,11115704,1,Sage,female,Black,0
lifemasteri81,11115703,1,Iris,female,Red,0
omnimonsterm74,11115702,1,Sabath,male,Black,0
boomingcreationl50,11115702,1,Dimitri,male,Brown,0
fadingarmorf56,11115701,1,Skylar,female,Black,0
cashtigerx94,11115700,1,Raine,female,Black,0
coldwarriori11,11115700,1,Dawnstar,female,Brown,0
beastlymonkeyk68,11115699,1,Nightmare,male,Black,0
coldmazex42,11115698,1,Nightmare,male,Black,0
fortplayerh07,11115698,1,Giggles,female,Brown,0
fadinghelmets07,11115697,1,Impaler,male,Red,0
hellsquadi52,11115696,1,Rhyme,female,Black,0
invisiblepwnere32,11115696,1,Trixy,female,Black,0
angelicek70,11115695,1,Tiberius,male,Brown,0
flaremazeb10,11115694,1,Archangel,male,Black,0
blazingghostg64,11115693,1,Midnight,male,Black,0
fazingmilitaryq20,11115693,1,Lady,female,Brown,0
hotelgiantp08,11115692,1,Darth,male,Black,0
fadingpwnerx69,11115691,1,Bandetta,female,Black,0
lifealiasu68,11115691,1,Char,male,Brown,0
alphadumpu55,11115690,1,Archangel,male,Black,0
killerarmora55,11115689,1,Guano,male,Red,0
pureservante90,11115689,1,Baxter,male,Black,0
AirForceKitty,11064650,1,Nibbles,female,Brown,0
officerknickcurrs,11055130,1,Guano,male,Black,0
Miniladd212,11045781,1,Echo,female,Black,0
hunter0987653211567,11039242,1,Flaps,male,Brown,0
shadowslacher1000,11039198,1,Morticia,female,Black,0
