Username,FollowLength,IsFollower,BatName,BatGender,BatColor,0
Capn_Pain,2309647,1,Haze,Female,Black,0
koopadatroopa515,2309427,1,Lucy,Female,Brown,0
NeenSheep,2308518,1,Haze,Female,Black,0
illegaldoorknob,2308471,1,Impaler,Male,Black,0
Lord_Nykyrian,2308281,1,Angel,Male,Brown,0
fearzznorth,2307436,1,Haze,Female,Red,0
Steve081398,2307197,1,stevejr,Male,Black,0
AlavniGerkok2,2304295,1,Trixy,Female,Black,0
vault420jk,2300503,1,Wingnut,Male,Brown,0
benldb55,117626,0,Vladimir,Male,Black,0
lord_redd_da_wolf,2083705,1,Nibbles,Female,Black,0
dantryi,2083636,1,Nyx,Female,Brown,0
ishanplayz786,2080413,1,Vladimir,Male,Black,0
ttv_earthworm,2077762,1,Matrix,Male,Black,0
MalvernTheWarlock62,2070268,1,Wingnut,Male,Brown,0
jason_yeo,2069535,1,Wingnut,Male,Red,0
jj_mars08,2068472,1,Cerulean,Female,Black,0
seatires,1067698,0,Moonlight,Female,Black,0
cheezyburger101,2063090,1,Skylar,Female,Brown,0
am_night_love_12,2062965,1,Star,Female,Black,0
sosadvibes,2061356,1,Sabath,Male,Black,0
alkali_21,2061162,1,Ruth,Female,Brown,0
evelynm33,2059502,1,Trixy,Female,Black,0
icwalow_com543,2057852,1,Cole,Male,Black,0
kyledebomber,2056480,1,Violet,Female,Brown,0
diabmohd123,2056448,1,Shade,Female,Red,0
BatTech_419,2056092,1,Zharius,Female,Black,0
calzoneybone,2054925,1,Mittens,Female,Black,0
MrMKD,2054913,1,Vamp,Male,Brown,0
kewlxkneexgrow,46,0,Butch,Male,Black,0
lick_my_seaman382,503,0,Guano,Male,Black,0
SweetDashie,1992475,1,Dot,Female,Black,0
goldheartsgirl,18836,0,Dawnstar,Female,Brown,0
hunterr2x,1981003,1,Booboo,Male,Black,0
knee_gers1115,16,0,Mittens,Female,Black,0
pedopride911,1206,0,Mirage,Female,Brown,0
eye_swallow_come6262,1977609,1,Skylar,Female,Black,0
pewdiepiii,2084569,1,Giggles,Female,Black,0
GoldHeartsGirl,1985779,1,Sonar,Male,Brown,0
meshowskyy,1894205,1,Mirage,Female,Black,0
ShadowWolf260,74,0,Lockjaw,Male,Black,0
ineedfortniteinmylife,1885856,1,Booboo,Male,Brown,0
ice_swallow_come780,54,0,Drake,Male,Black,0
eddy49gaming,1877688,1,rango,Male,Black,0
zackplays1200,1876232,1,Dawnstar,Female,Brown,0
the_reaper245,1872915,1,Reaper,Male,Red,0
theSTINGIN,1872880,1,Equina,Female,Black,0
jambuttyjane,1872871,1,Sabath,Male,Black,0
PhoenixDK,1872800,1,Dimitri,Male,Brown,0
ProBearDog,1872792,1,Dot,Female,Black,0
BlueFlash1982,1872761,1,Flash,Male,Black,0
bryanmoreno38,1867557,1,Screech,Male,Brown,0
a_KATs,3737223,1,Ripmaw,Male,Black,0
UnsafecoderedttV,2634040,1,Ivy,Female,Black,0
PurplePixiePops,1857741,1,Star,Female,Brown,0
kaybandz12345,1814717,1,Skylar,Female,Red,0
goodandfreshsister,1812408,1,Nibbles,Female,Black,0
12brads12,1805691,1,Fuzz,Male,Black,0
tdogfrognana,1799816,1,Lucy,Female,Brown,0
MinecraftLover00053,1799801,1,Orion,Male,Black,0
aluvni_gerrkok,1799530,1,Giggles,Female,Black,0
iceallowgum,1798998,1,Giggles,Female,Brown,0
graydoublex12,1793545,1,Moon,Male,Black,0
bendy_the_dancing_demon65,33,0,Siren,Female,Black,0
FlagShipFail,1732269,1,Equina,Female,Brown,0
joshmcrae24,1601434,0,Vladimir,Male,Red,0
jamesalotplays,1726668,1,Skylar,Female,Black,0
jaemikethatgoat,1724330,1,Bandetta,Female,Black,0
themitchgamer73,1722015,1,Rhyme,Female,Brown,0
Kikiisyourfriend,1716368,1,Wingnut,Male,Black,0
manishis,1713754,1,Mittens,Female,Black,0
HornyPancakes,24,0,Matrix,Male,Brown,0
wolfdogwannabe,81864682,1,Drake,Male,Black,0
Dutchtr0ll,5266870,1,Blues,Male,Black,0
Riboture,3758886,1,Ivy,Female,Brown,1
Erugdir,3163390,1,Sona,Female,Red,0
themayhemrises,1131923,0,Amara,Female,Black,0
Lovi84,1707525,1,Draculon,Male,Black,0
Bennerhill,1647329,1,Shrike,Male,Brown,0
ManInTheIceBox,1637632,1,Sade,Female,Black,0
keepinitbreezie,1605950,1,Flaps,Male,Black,0
festivekinky,57500033,1,Rhyme,female,Brown,0
4corey,54472781,1,Echo,female,Black,0
TheMayhemRises,2676821,1,Amara,female,Black,0
aylessia82,1474956,1,Butch,male,Brown,0
SpillExpoNorge,1468747,1,Ripmaw,male,Black,0
GrAviTyplaYyY,1466587,1,Shrike,male,Red,0
bjarncoene,1462478,1,Dawnstar,female,Black,0
youvebeengnomeeed,1451839,1,Echo,female,Brown,0
firedrago112,1449816,1,Velvet,female,Black,0
mzmyst,1428728,1,Sona,female,Black,0
xamylii,1386957,1,Char,male,Brown,0
prince870116,1386571,1,Booboo,male,Black,0
legendarypen1s,1385193,1,Vamp,male,Black,0
purplephazed,252019,0,Mothra,male,Brown,0
darkshadowsinthesky,1383443,1,Screech,male,Red,0
riaglo,1382635,1,Velvet,female,Black,0
channel_name_here,1378428,1,Ruth,female,Black,0
da123_,1377842,1,Skylar,female,Brown,0
no_bodie,1377837,1,Blade,male,Black,0
kingchiefw09,1370713,1,Flutters,female,Black,0
sierrashooterq08,1370712,1,Brutus,male,Brown,0
hellarcanea54,1370711,1,Violet,female,Black,0
fazeairplaned70,1370710,1,Mittens,female,Black,0
fazingdemonv28,1370710,1,Blade,male,Brown,0
shootingraptorv42,1370709,1,Ripmaw,male,Black,0
infinitymanh55,1370708,1,Dimitri,male,Red,0
speedinghunterw90,1370707,1,Flutters,female,Black,0
betaarmorg13,1370707,1,Raine,female,Brown,0
hellaliasj61,1370706,1,Impaler,male,Black,0
invisiblesupremer99,1370705,1,Dawnstar,female,Black,0
ogcreatured37,1370704,1,Rascal,male,Brown,0
forcecavej66,1370704,1,Siren,female,Black,0
killermilitarya15,1370703,1,Sabath,male,Black,0
flamingchiefe69,1370702,1,Abby,female,Brown,0
invisiblekillerq04,1370701,1,Dexter,male,Black,0
fallingtigerh64,1370701,1,Rascal,male,Red,0
badiceq53,1370700,1,Dot,female,Black,0
largegamem19,1370699,1,Brutus,male,Brown,0
rebelforcel20,1370698,1,Blues,male,Black,0
deltainceptionj84,1370698,1,Star,female,Black,0
deltainceptionr10,1370697,1,Moonlight,female,Brown,0
lightningdumpd57,1370696,1,Sage,female,Black,0
hardcoremonkeyn53,1370696,1,Rhyme,female,Black,0
infinitydarknessr23,1370695,1,Baxter,male,Brown,0
revdynamicp23,1370694,1,Vladimir,male,Red,0
mightygund37,1370694,1,Iris,female,Black,0
ooghosth08,1370693,1,Rhyme,female,Black,0
fadingtreeh85,1370692,1,Dimitri,male,Brown,0
darkbuilderg49,1370692,1,Dawnstar,female,Black,0
bigwaven31,1370691,1,Dot,female,Black,0
mightydinosauri73,1370690,1,Sona,female,Brown,0
lightningspartane27,1370690,1,Drake,male,Black,0
infinitycrashi33,1370689,1,Skylar,female,Black,0
oo_helmetl64,1370688,1,Dawnstar,female,Brown,0
hyperghoste97,1370687,1,Shrike,male,Black,0
eliteblazen17,1370687,1,Comet,male,Red,0
coolhelmett34,1370686,1,Draculon,male,Black,0
frostycyborgk59,1370685,1,Butch,male,Brown,0
externaldumpl73,1370685,1,Sage,female,Black,0
skinnybulletp71,1370684,1,Drake,male,Black,0
mrdesignu45,1370683,1,Comet,male,Brown,0
externaldumpm14,1370682,1,Echo,female,Black,0
lighthunterx22,1370681,1,Bruce,male,Black,0
uglygunf72,1370681,1,Dawnstar,female,Brown,0
forcedarknessf22,1370680,1,Cerulean,female,Black,0
infinitydynamica94,1370679,1,Lucy,female,Red,0
arkloserb96,1370679,1,Shade,female,Black,0
ragingcavet34,1370678,1,Flaps,male,Brown,0
goodshadows48,1370677,1,Ash,male,Black,0
teamhunterp63,1370677,1,Cole,male,Black,0
hardcorebomberl50,1370676,1,Mirage,female,Brown,0
bravocyborge06,1370675,1,Fuzz,male,Black,0
beastlyzeuse70,1370675,1,Indigo,female,Black,0
fallingdarknessq46,1370674,1,Orion,male,Brown,0
oo_reaperb53,1370673,1,Grey,male,Black,0
johnflamef19,1370672,1,Siren,female,Red,0
flamingsoldierc24,1370672,1,Abby,female,Black,0
risinglosero08,1370671,1,Star,female,Brown,0
externalbulleth56,1370670,1,Nugget,female,Black,0
speedingknightn90,1370670,1,Dawnstar,female,Black,0
rebelshadowu93,1370669,1,Dawnstar,female,Brown,0
bigpiloth49,1370668,1,Nightmare,male,Black,0
ascendingpolicew68,1370667,1,Velvet,female,Black,0
chickendestinyd23,1370666,1,Comet,male,Brown,0
arkloserw14,1370666,1,Orion,male,Red,0
muscletreew76,1370665,1,Draculon,male,Black,0
bigflameu53,1370664,1,Echo,female,Black,0
lifeshadowg04,1370663,1,Equinox,female,Brown,0
betawarriorm00,1370663,1,Nyx,male,Black,0
ootranscendantx47,1370662,1,Tiberius,male,Black,0
badshieldu16,1370661,1,Aura,female,Brown,0
badshieldy30,1370660,1,Velvet,female,Black,0
bigchimpa24,1370660,1,Raine,female,Black,0
hotblazew12,1370659,1,Moonlight,female,Brown,0
supertempestg64,1370658,1,Abby,female,Black,0
flowapec49,1370658,1,Draculon,male,Red,0
trinitysupremef51,1370657,1,Nugget,female,Black,0
lightblackholef76,1370656,1,Illumina,female,Brown,0
flamingmilitarye13,1370656,1,Raine,female,Black,0
dumbdumpg92,1370655,1,Bandetta,female,Black,0
shootingghostx40,1370654,1,Harmony,female,Brown,0
frostysquadp63,1370654,1,Vulkan,male,Black,0
ironkillerb18,1370653,1,Cookie,female,Black,0
charliecreationh58,1370652,1,Moonlight,female,Brown,0
deltaservantf79,1370652,1,Dot,female,Red,0
laserservantm13,1370651,1,Char,male,Black,0
vibratingdeathj49,1370650,1,Ivy,female,Black,0
fragraptoro52,1370650,1,Dawnstar,female,Brown,0
clanaliasv72,1370649,1,Comet,male,Black,0
thepilots03,1370648,1,Bruce,male,Black,0
intelicev58,1370648,1,Illumina,female,Brown,0
flarearmore28,1370647,1,Mirage,female,Black,0
flaretempestg98,1370646,1,Echo,female,Black,0
kingmagen22,1370646,1,Vamp,male,Brown,0
deltadesigni59,1370645,1,Ripmaw,male,Red,0
ragingserpeante64,1370644,1,Aura,female,Black,0
fadingpilotu43,1370644,1,Dimitri,male,Black,0
largenavyi85,1370643,1,Bruce,male,Brown,0
ascendingdragons68,1370642,1,Drake,male,Black,0
supertempesth99,1370642,1,Abby,female,Black,0
amazingforceg78,1370641,1,Tiberius,male,Brown,0
badaliass32,1370640,1,Morning,female,Black,0
deltabuilderc42,1370639,1,Equina,female,Black,0
hotelnavya51,1370639,1,Lucifer,male,Brown,0
arkcyborgf71,1370638,1,Guano,male,Black,0
radiofuturei47,1370637,1,Draculon,male,Red,0
sierrasoulq85,1370636,1,Giggles,female,Black,0
flowmanc83,1370636,1,Violet,female,Brown,0
alphalimits73,1370635,1,Indigo,female,Black,0
nobelmountaink92,1370634,1,Haze,female,Black,0
foxtrotbeingv12,1370634,1,Char,male,Brown,0
nlreaperj67,1370633,1,Screech,male,Black,0
foxtrotserpeante15,1370632,1,Lockjaw,male,Black,0
flamingcyborgz16,1370632,1,Shadow,male,Brown,0
goodbattlek82,1370631,1,Sage,female,Black,0
lifemasteri81,1370630,1,Iris,female,Red,0
omnimonsterm74,1370629,1,Sabath,male,Black,0
boomingcreationl50,1370629,1,Dimitri,male,Brown,0
fadingarmorf56,1370628,1,Skylar,female,Black,0
cashtigerx94,1370627,1,Raine,female,Black,0
coldwarriori11,1370627,1,Dawnstar,female,Brown,0
beastlymonkeyk68,1370626,1,Nightmare,male,Black,0
coldmazex42,1370625,1,Nightmare,male,Black,0
fortplayerh07,1370625,1,Giggles,female,Brown,0
fadinghelmets07,1370624,1,Impaler,male,Red,0
hellsquadi52,1370623,1,Rhyme,female,Black,0
invisiblepwnere32,1370623,1,Trixy,female,Black,0
angelicek70,1370622,1,Tiberius,male,Brown,0
flaremazeb10,1370621,1,Archangel,male,Black,0
blazingghostg64,1370620,1,Midnight,male,Black,0
fazingmilitaryq20,1370620,1,Lady,female,Brown,0
hotelgiantp08,1370619,1,Darth,male,Black,0
fadingpwnerx69,1370618,1,Bandetta,female,Black,0
lifealiasu68,1370618,1,Char,male,Brown,0
alphadumpu55,1370617,1,Archangel,male,Black,0
killerarmora55,1370616,1,Guano,male,Red,0
pureservante90,1370616,1,Baxter,male,Black,0
AirForceKitty,1319577,1,Nibbles,female,Brown,0
officerknickcurrs,1310057,1,Guano,male,Black,0
Miniladd212,1300708,1,Echo,female,Black,0
hunter0987653211567,1294169,1,Flaps,male,Brown,0
shadowslacher1000,1294125,1,Morticia,female,Black,0
Atlas,1292656,1,Lucy,female,Black,0
khalid1349,1289541,1,Dot,female,Brown,0
aluvni_grow,1283066,1,Trixy,female,Red,0
pubgnoob2003,1272065,1,Cookie,female,Black,0
Jake_Loves_Cake,1262614,1,Ripmaw,male,Black,0
andrewsotiriou10,1218787,1,Rhyme,female,Brown,0
qwascolol,24869,0,Cookie,female,Black,0
ttvpositivepete,1207889,1,Nibbles,female,Black,0
usernaneisalredaytaken,2405680,1,Moonlight,female,Brown,0
qwascolol2,1218283,1,Equina,female,Black,0
HrvstrOfEnergy,1155541,1,Ruth,female,Black,0
bot081398,1131775,1,Drake,male,Brown,0
geneatalz,1126992,1,Scarlett,female,Red,0
gears2019,1117047,1,Char,male,Black,0
calamity_max_stage,1116184,1,Dawnstar,female,Black,0
mbbro12,1114733,1,Nugget,female,Brown,0
spokjelse,1110232,1,Fuzz,male,Black,0
AHorseNamedRoncinante,1014465,1,Indigo,female,Black,0
Wurzel7211,955734,1,Drake,male,Brown,0
Yankeeace50,881881,1,Shrike,male,Black,0
TexCubSF,881810,1,Indigo,female,Black,0
TealOldMan,881796,1,Vladimir,male,Brown,0
Chicken__Pizza,3335,0,Sade,female,Red,0
thestormbro,32,0,Lucy,female,Black,0
aaronjpx,870256,1,Violet,female,Black,0
chubbygirlyy,869574,1,Sade,female,Brown,0
BarneyOfTheRubbble,1336,0,Shadow,male,Black,0
jarngeir,868415,1,Twilight,female,Black,0
nubodys,867820,1,Lucifer,male,Brown,0
Sir_Soul,148,0,Booboo,male,Black,0
lil_bro_gamers,864200,1,Ash,male,Black,0
kaspatik,862998,1,Lockjaw,male,Brown,0
eeda_dlck,724,0,Nibbles,female,Red,0
radekiler,861093,1,Comet,male,Black,0
spicycream205,860990,1,Moonlight,female,Black,0
leon1252,106063,0,leon,female,Brown,0
kareemmohammad,860432,1,Rascal,male,Black,0
nick_gerz1aaad2f2,1710,0,Indigo,female,Black,0
saberbig,850919,1,Moon,male,Brown,0
lounge_lizard_gameplays,787647,1,Darth,male,Black,0
robertmugabethadruglord,783181,1,Cerulean,female,Black,0
stanmarsden,783043,1,Shrike,male,Brown,0
jacob_sings_,777061,1,Butch,male,Red,0
OhanaMC,776837,1,Ruth,female,Black,0
ice_wallo_cman22,32843,0,Ripmaw,male,Black,0
therugbylifee,770755,1,Booboo,male,Brown,0
hox600,760994,1,Skylar,female,Black,0
my_dixie_rekt467,758862,1,Giggles,female,Black,0
lego5life,755966,1,Ivy,female,Brown,0
ReeceWithAC,753321,1,Sabath,male,Black,0
Queenliz09,753298,1,Aura,female,Black,0
ItsJustTriz,753294,1,Dawnstar,female,Brown,0
h8b1t,753285,1,Azar,male,Black,0
blitzyUK,753275,1,Cookie,female,Red,0
whom1313,753229,1,Violet,female,Black,0
pwny_up,753096,1,Screech,male,Brown,0
ice_wallou_cum69,162011,0,Nibbles,female,Black,0
KitGaming95,752830,1,Dexter,male,Black,0
snortingdonkey,752753,1,Ivy,female,Brown,0
smallschristian8,744533,1,Angel,female,Black,0
iLikeToGetRekt,739134,1,Twilight,female,Black,0
TetraTTV,702157,1,Spectre,male,Brown,0
xd_kinghill43,701592,1,Blade,male,Black,0
richycrainium,699982,1,Nugget,female,Red,0
KingRichardXVI,693097,1,Cerulean,female,Black,0
zoids_dale,691627,1,Grey,male,Brown,0
sultan5668,690002,1,Haze,female,Black,0
jaylee_geraghty,689197,1,Draculon,male,Black,0
Aekuros,688573,1,Nyx,male,Brown,0
urabitwins,686519,1,Spuds,male,Black,0
sabrinalynngamerjunkie,686337,1,Rhyme,female,Black,0
Dragoon_01,683526,1,Drake,male,Brown,0
drexoxo,165,0,Lady,female,Red,0
deepplaysss,676887,1,Sade,female,Black,0
thirzatumtum,648416,1,Baxter,male,Black,0
TexyTurvy,637888,1,Nightmare,male,Brown,0
g4mer3711,618879,1,Tiberius,male,Black,0
harykneegro,550,0,Ivy,female,Black,0
guyjfgjvjhvh,606135,1,Shrike,male,Brown,0
gearhead_damian,597649,1,Flutters,female,Black,0
cassandral,98518831,1,Rhyme,female,Black,0
splashytiger826,22752868,1,Bandetta,female,Brown,0
justhuskhd,436512,1,Spuds,male,Red,0
noyski3wafu,428825,1,Ivy,female,Black,0
intelplays12,428241,1,Iris,female,Black,0
briantheman8407,428128,1,Skye,female,Brown,0
t0xic_t0m,426294,1,Moon,male,Black,0
moneymakerfinesse,423785,1,Sona,female,Black,0
sceptic123456791,421168,1,Morticia,female,Brown,0
KayOKK70,419589,1,Bandetta,female,Black,0
SirClappethThe3rd,38757893,1,Ruth,female,Black,0
OtterForce5309,290324,1,Indigo,female,Brown,0
unarmingjeans71,247141,1,Ash,male,Red,0
DrewMac,977,0,Spectre,male,Black,0
kiantheninja,245622,1,Equinox,female,Black,0
real_poison_ivy,238878,1,Mittens,female,Brown,0
mrcrazydoc,178402,1,Blade,male,Black,0
caf890,173266,1,Dawnstar,female,Black,0
tsm_shadowsnip,172841,1,Darth,male,Brown,0
deadgure,172269,1,Star,female,Black,0
Joshmcrae24,1728695,1,Flaps,male,Black,0
koko20061806,97234,1,Sade,female,Brown,0
Rudegure,81892,1,Equina,female,Red,0
Stennos,67191,1,Cerulean,female,Black,0
DallDK,11199,1,Morticia,female,Black,1
PROPHETxOFxRAGE,6651,1,Abby,female,Brown,0
