Username,FollowLength,IsFollower,BatName,BatGender,BatColor,0
Blackwolfster,35065914,1,Nugget,Female,Black,0
Pracer73,34848654,1,Dexter,Male,Black,0
sharkana321,12813222,1,Cole,Male,Brown,0
Teacupika,34745887,1,Ash,Male,Black,0
Wookiee_93,34745835,1,Rascal,Male,Red,0
tex0r,34745640,1,Dawnstar,Female,Black,0
TheCazadorSniper,34744177,1,Butch,Male,Brown,0
W0lfking69,34736370,1,Matrix,Male,Black,0
AapgScorpion,34656555,1,Blade,Male,Black,0
DarkQueenO_O,34656554,1,Cerulean,Female,Brown,0
honorary68,34656506,1,Impaler,Male,Black,0
dajuniorxdx,34461776,1,Velvet,Female,Black,0
bodada104,34452162,1,Booboo,Male,Brown,0
mattarnold06,34430045,1,Iris,Female,Red,0
ghazle9,34133735,1,Morticia,Female,Black,0
thomaskellogg15,31803210,0,Sonar,Male,Black,0
superstarreader,33733426,1,Brutus,Male,Brown,0
yaboiinickgur65,33720782,1,Sage,Female,Black,0
BUSCUR51,33716100,1,Guano,Male,Black,0
junklife_,33711776,1,Nightmare,Male,Brown,0
dashthegamer___,33710395,1,Violet,Female,Black,0
rst_poptart,33626995,1,Archangel,Male,Black,0
camburrit2,33626331,1,Vamp,Male,Brown,0
Lillypopcorn,33623223,1,Nightmare,Male,Red,0
TeamFyro,33611429,1,Ivy,Female,Black,0
marleythebarbarian,33265912,1,Skylar,Female,Black,0
chessy68,22161861,0,Raine,Female,Brown,0
ObscureNorwegianGamer,33057963,1,Skylar,Female,Black,0
Superfraggle,33008052,1,Archangel,Male,Black,0
joshie__,32964526,1,Drake,Male,Brown,0
TheOptionalOath,32952025,1,Shrike,Male,Black,0
WorstoftheWorst,32952017,1,Lucy,Female,Black,0
bqqcc,32951943,1,Indigo,Female,Brown,0
lepustheevil,32939475,1,Shrike,Male,Red,0
skolaider,32937264,1,Archangel,Male,Black,0
jacklamont_,32931367,1,Shrike,Male,Black,0
UpgrowthDevelopment,32846215,1,Brutus,Male,Brown,0
Kwifenator,32785256,1,Ivy,Female,Black,0
IvanOffalich,32496948,1,Spectre,Male,Black,0
awkwardxbby,32486677,1,Aura,Female,Brown,0
RetroPuppet,32247657,1,Fuzz,Male,Black,0
rustynikkerz,32171274,1,Nightmare,Male,Black,0
hampe0413,32154001,1,Flaps,Male,Brown,0
john_ray_pinger,32148690,1,Nibbles,Female,Red,0
urypides0721,32126439,1,Spuds,Male,Black,0
eye_eatass,31922357,1,Drake,Male,Black,0
Natureboymanning55,21408389,0,Aura,Female,Brown,0
Daanaas,31839656,1,Echo,Female,Black,0
IvoryDragons,31770168,1,Moon,Male,Black,0
Ellisair,31722317,1,Vulkan,Male,Brown,0
KLovesHugz,31708159,1,Screech,Male,Black,0
BaconlegsAndBluStar,20991431,0,Raine,Female,Black,0
BlushingCrafter,31054519,1,Ivy,Female,Brown,0
jacoffjac,30939289,1,Iris,Female,Red,0
killallnygerians15,30516004,1,Vulkan,Male,Black,0
grimli,30460214,1,Vamp,Male,Black,0
BraindeadSurki,29188448,0,Illumina,Female,Brown,0
xxautisticwolfxx,29921690,1,Impaler,Male,Black,0
themanuel111,29916773,1,Shrike,Male,Black,0
lepus_james_tula,29915268,1,Equina,Female,Brown,0
suuuuch,27593365,0,Darth,Male,Black,0
queenfairylivingdeadgurrl,29913274,1,Equina,Female,Black,0
BugMacgregor,29908482,1,Wingnut,Male,Brown,1
SilverServerT,29693569,1,Iris,Female,Black,0
jayson69699,29693534,1,Rascal,Male,Red,0
GizmoTheHerow,29689172,1,Angel,Male,Black,0
D3athb0b,29689149,1,Comet,Male,Brown,0
Lt1489,29689142,1,Morticia,Female,Black,0
sagathes134,29689107,1,Harmony,Female,Black,0
gruntfodder,29689107,1,Skylar,Female,Brown,0
Narinja1,29689106,1,Velvet,Female,Black,0
Poxun1,29689076,1,Ivy,Female,Black,0
jl456lj,29688973,1,Nightmare,Male,Brown,0
Cusses,29688849,1,Booboo,Male,Red,0
GraylyRain,29688323,1,Cerulean,Female,Black,0
DaleDalemoimoi,29683978,1,Lucifer,Male,Black,0
dontbanmepleasey,29683702,1,Mittens,Female,Brown,0
therealak69420,29612525,1,Equinox,Female,Black,0
BigBoiNoNo,29592947,1,Ash,Male,Black,0
federico04039,29592747,1,Dimitri,Male,Brown,0
edytedy2003,29588822,1,Siren,Female,Black,0
xxxmarkeem,29588762,1,Velvet,Female,Black,0
mrschwiftyrick,19102095,0,Sabath,Male,Brown,0
Mgreener87,29586291,1,Lady,Female,Red,0
asilentking,29016730,1,Sage,Female,Black,0
LizzieUllman97,29016714,1,Archangel,Male,Black,0
syncereandgames,29003373,1,Dot,Female,Brown,0
Xobias,29001038,1,Abby,Female,Black,0
jackepaulmurchlinkinbio,28702403,1,Mittens,Female,Black,0
MyNameIsGadda,28700151,1,Siren,Female,Brown,0
mrsdanville,28526567,1,Iris,Female,Black,0
miss_undastood,28186790,1,Drake,Male,Black,0
StevePlays_HD,17621584,0,Giggles,Female,Brown,0
TheMysteriousLizzy,28107135,1,Azurys,Female,Black,0
denizburgas13,25784247,0,Butch,Male,Red,0
sarah_h92,28105145,1,Star,Female,Black,0
MadeYouLeaveTV,16333139,0,Dawnstar,Female,Brown,0
ditto999,28095732,1,Spuds,Male,Black,0
krazybutkool,27931411,1,Booboo,Male,Black,0
TheBasicz12345,27928481,1,Impaler,Male,Brown,0
mmaxamms,27772081,1,Glenn,Male,Black,0
kookiemonsteh,27768054,1,Dimitri,Male,Black,0
SuperCatPerson,17263131,0,Mittens,Female,Brown,0
ItJustSteph,27734075,1,Cookie,Female,Red,0
jalynn_mean15,27687926,1,Comet,Male,Black,0
afafafafafafafaf,27679738,1,Raine,Female,Black,0
YukiBloodbornGaming,27678006,1,Spectre,Male,Brown,0
Hoenir_the_Silent,27674872,1,Ivy,Female,Black,0
dd92759912,27664818,1,Azar,Male,Black,0
imacidic10,27659927,1,Ash,Male,Brown,0
i_likeyorkhawk,27618177,1,Sona,Female,Black,0
andrew7077,27607584,1,Mirage,Female,Black,0
brodyjamesshanehall,27579861,1,Grey,Male,Brown,0
okaykamrynwolff69,27518050,1,Indigo,Female,Black,0
bigassbrodyjameshall,27515880,1,Sade,Female,Red,0
oddzzy,27514533,1,Dawnstar,Female,Black,0
huddledangel0319,27503606,1,Bandetta,Female,Brown,0
kbitliar,27493693,1,Vladimir,Male,Black,0
brodyjameshall300bounds,27443355,1,Fuzz,Male,Black,0
icewallowd_come,27441411,1,Sonar,Male,Brown,0
mattypringle,27435847,1,Shrike,Male,Black,0
ZayonPlay,27434248,1,Archangel,Male,Black,0
erasrhead,27433001,1,Violet,Female,Brown,0
Braelynnx,27432894,1,Violet,Female,Red,0
Kerazene,27431226,1,Dimitri,Male,Black,0
ZeliardFTW,27431207,1,Matrix,Male,Black,0
angelov222,16506349,0,Rhyme,Female,Brown,0
luxanadian,27426267,1,Impaler,Male,Black,0
kill_tha_juice_1,27419038,1,Cookie,Female,Black,0
alavni_gerkhak,27416575,1,Mirage,Female,Brown,0
robloxminecrafter1,27356969,1,Vamp,Male,Black,0
Ludi_,27354993,1,Impaler,Male,Black,0
waffleplayslife,27347372,1,Morticia,Female,Brown,0
COAAOL,27346601,1,Vulkan,Male,Red,0
hawkmagpie,27338483,1,Cookie,Female,Black,0
saaaaadude234,27331679,1,Cerulean,Female,Black,0
Theosevis_,27318739,1,Ripmaw,Male,Brown,0
blueflame_91yt,27270545,1,Dimitri,Male,Black,0
cartuneman_1,27266124,1,Brutus,Male,Black,0
aid210,27251253,1,Sonar,Male,Brown,0
Sariana123,27246780,1,Moonlight,Female,Black,0
mr_ace0,27243224,1,Sabath,Male,Black,0
icewallowcome471,27240759,1,Raine,Female,Brown,0
jakewalker1904,27069998,1,Velvet,Female,Black,0
ilovetutti69,27065804,1,Tiberius,Male,Red,0
wowbobby11,27064917,1,Rhyme,Female,Black,0
burnprogamer,27064358,1,Drake,Male,Brown,0
emretok511,26995396,1,Dexter,Male,Black,0
xanaxlegeny,26803791,1,Violet,Female,Black,0
prestonplayzman,26740866,1,Mittens,Female,Brown,0
icewalow_come_20,26739314,1,Azurys,Female,Black,0
savage_wolf678,26732156,1,Harmony,Female,Black,0
Thexbox360lover,26731003,1,Sona,Female,Brown,0
ihatemylifesomuch157,26722642,1,Moonlight,Female,Black,0
Iampftw,24389168,0,Nugget,Female,Red,0
sebakiku,26601615,1,Ash,Male,Black,0
Farklez1128,26415435,1,Rascal,Male,Brown,0
supervirusbot,26412408,1,Lucifer,Male,Black,0
Marklock3_tv,26411017,1,Nyx,Male,Black,0
daineexgt,26409021,1,Flutters,Female,Brown,0
schaamhaarlikken,26405153,1,Wingnut,Male,Black,0
zipbowl625,26401711,1,Abby,Female,Black,0
theowneroftwich,26401218,1,Shrike,Male,Brown,0
ender_acid,26398448,1,Comet,Male,Red,0
maballzitch69,26397566,1,Sonar,Male,Black,0
secondowneroftwich,26395462,1,Azurys,Female,Black,0
DreamDog00,26394861,1,Mittens,Female,Brown,0
cazylady122,26394259,1,Butch,Male,Black,0
winter_4life,26394168,1,Shade,Female,Black,0
kermit_thefwog,26393822,1,Nugget,Female,Brown,0
knee_growwwzz,26389872,1,Violet,Female,Black,0
naturelover1,26387151,1,Vulkan,Male,Black,0
theownerofridgure,26290926,1,Shadow,Male,Brown,0
risguregotohell,26290657,1,Dawnstar,Female,Black,0
jazdogg,26249626,1,Matrix,Male,Red,0
voidyblade,15763631,0,Mothra,Male,Black,0
OZMrMagic,26156787,1,Blues,Male,Brown,0
kitjasper09,26148300,1,Abby,Female,Black,0
twitch_loves_the_gas_room,26146779,1,Brutus,Male,Black,0
Vidat001,26145516,1,Star,Female,Brown,0
Hannukkah_Celt,26145493,1,Harmony,Female,Black,0
OrigamiGuy2,26145462,1,Lucy,Female,Black,0
TrubuTV,26141811,1,Morning,Female,Brown,0
AudaciousTaborAddams,22843000,1,Skylar,Female,Red,0
framingtheframed,22528328,1,Twilight,Female,Black,0
tribun793nilsonn,22437307,1,Angel,Female,Black,0
pupgirl22,11531098,0,Dimitri,Male,Brown,0
kilderine,21948119,1,Cerulean,Female,Black,0
CerlsJnr,887237,0,Dawnstar,Female,Black,0
ztdiaz,16095164,1,Azar,Male,Brown,0
SirGrumples,15852478,1,Sage,Female,Black,0
puppygirl246810,15841504,1,Lucy,Female,Black,0
mike3292,15841462,1,Harmony,Female,Brown,0
mimimindy,15841428,1,Comet,Male,Red,0
thalion_pelargor,15781250,1,Nightmare,Male,Black,0
dutchtr0ll,3556790,0,Bandetta,Female,Black,0
liza_m,5254996,0,Shadow,Male,Brown,0
TheRevolver_13,15657177,1,Grey,Male,Black,0
riboture,2048806,0,Ivy,Female,Black,1
ririthepanda,11749929,0,cuddles,Female,Brown,0
puplova2014,14240826,1,Skylar,Female,Black,0
a_Kats,1870061,0,Flapper_Flop,Female,Black,0
MisterAcharyz,14240741,1,Lucifer,Male,Brown,0
vuth22,13708475,1,Baxter,Male,Red,0
a_lot_of_seaman,13698220,1,Scarlett,Female,Black,0
erugdir,1453310,0,Lucy,Female,Black,0
KillerHusky1231,13610314,1,Dexter,Male,Brown,0
snook35,13547141,1,Dawnstar,Female,Black,0
Shaydow_Jinxx,13541885,1,Dexter,Male,Black,0
Jax_Macky,13541836,1,Sage,Female,Brown,0
JakeD1999_,13541734,1,Rhyme,Female,Black,0
evjx2jqm,13540069,1,Impaler,Male,Black,0
TheCraftyDawg,13529092,1,Azar,Male,Brown,0
zzingerr_android,13527632,1,Ivy,Female,Red,0
julianrauh,13525549,1,Sade,Female,Black,0
leomar111,13525363,1,Aura,Female,Black,0
metikous,13524182,1,Echo,Female,Brown,0
uriah0805,3037061,0,Aine,Female,Black,0
yuhannxd,13521779,1,Archangel,Male,Black,0
Hailgamming,13520572,1,Echo,Female,Brown,0
Of_The_Goats,13519821,1,Flutters,Female,Black,0
S4rc4sticIsland,13518295,1,Giggles,Female,Black,0
mye36m3,13514919,1,Char,Male,Brown,0
EmberSummers798,277534,0,Blade,Male,Black,0
nevyncholerny,13508268,1,Velvet,Female,Red,0
jacquipitch,13456053,1,Blade,Male,Black,0
xx_im_dead_inside_xx,13453192,1,Lucifer,Male,Brown,0
farmer_andy123,13446269,1,Lucifer,Male,Black,0
MinecraftCoochie,212996,0,Ruth,Female,Black,0
screwtheipad,13445033,1,Cookie,Female,Brown,0
Kxnekiiiiii,10776612,0,Impaler,Male,Black,0
orignalzzgaming,13442103,1,Dawnstar,Female,Black,0
iiilaurxn,13440572,1,Dimitri,Male,Brown,0
specularmango56,13436557,1,Dimitri,Male,Red,0
eeeetes,13433832,1,Velvet,Female,Black,0
thequietestgirl,13424945,1,Nightmare,Male,Black,0
realcloudyplayz,75515461,1,Shade,Female,Brown,0
Agamnone,75423966,1,Dimitri,Male,Black,0
deejcoastal,50046293,1,Azurys,Female,Black,0
anconioHD,48672567,1,Rhyme,Female,Brown,0
SpaceCube26th,44704254,1,Indigo,Female,Black,0
Ember798,13510177,1,Vulkan,Male,Black,1
reninsane,13194370,1,Butch,Male,Brown,0
BananaPopsikul,13188878,1,Luna,Female,Black,0
shadowofmayhems,966741,0,Flaps,Male,Red,0
Lothrazar,13165357,1,Siren,Female,Black,0
okaybiscuit7528,2652836,0,Shadow,Male,Brown,0
SeeGlass,2652790,0,Mothra,Male,Black,0
unsafecoderedttv,766878,0,Aura,Female,Black,0
atalatala,13132025,1,Haze,Female,Brown,0
mikedixiewrecked,13131980,1,Nibbles,Female,Black,0
janijohns,13131215,1,Haze,Female,Black,0
you_drunkgohome,13130207,1,Cerulean,Female,Brown,0
beardedbuffalofann,13129047,1,Sade,Female,Red,0
xxshasowxx6092,13126337,1,Brutus,Male,Black,0
kupaliciousgaming,13007337,1,Orion,Male,Black,0
elis7272,13007312,1,Angel,Male,Brown,0
dominikpavlovic,13004043,1,Sabath,Male,Black,0
liamthelion12345,13001735,1,Ruth,Female,Black,0
brooklynthegamer4,12997943,1,Basil,Male,Brown,0
janoxplayz,12993658,1,Echo,Female,Black,0
gintaraszaza1,12993362,1,Trixy,Female,Black,0
ZodoTurtle,12993356,1,Archangel,Male,Brown,0
6demonai,12989745,1,Skylar,Female,Red,0
souba_2,12970627,1,Moonlight,Female,Black,0
Samasina,12938044,1,Morticia,Female,Black,1
tgf_guru,12933899,1,Shade,Female,Brown,0
candiesnotsfeetinyourmowt,12924407,1,Cole,Male,Black,0
faithlead,12915596,1,Basil,Male,Black,0
KAS_Sprmcy,414016,0,Dimitri,Male,Brown,0
JB_Warsmith,12907018,1,Perturabo,Male,Black,0
LegendarySkar,12906986,1,Nightmare,Male,Black,0
jcgaming2645,2340374,0,Raine,Female,Brown,0
gbae13train24,12825460,1,Nightmare,Male,Black,0
slendermanirl,12818988,1,Lady,Female,Red,0
raven_does_twitch,12817123,1,Draculon,Male,Black,0
imaginemomos,10492389,0,Velvet,Female,Brown,0
sgtmack_,2327692,0,Matrix,Male,Black,0
Capn_Pain,2327647,0,Haze,Female,Black,0
koopadatroopa515,12813029,1,Lucy,Female,Brown,0
NeenSheep,12812120,1,Haze,Female,Black,0
illegaldoorknob,12812073,1,Impaler,Male,Black,0
Lord_Nykyrian,12811883,1,Angel,Male,Brown,0
fearzznorth,12811038,1,Haze,Female,Red,0
Steve081398,10489882,0,stevejr,Male,Black,0
AlavniGerkok2,12807897,1,Trixy,Female,Black,0
vault420jk,12804105,1,Wingnut,Male,Brown,0
benldb55,117626,0,Vladimir,Male,Black,0
lord_redd_da_wolf,12587307,1,Nibbles,Female,Black,0
dantryi,2101636,0,Nyx,Female,Brown,0
ishanplayz786,12584015,1,Vladimir,Male,Black,0
ttv_earthworm,12581364,1,Matrix,Male,Black,0
MalvernTheWarlock62,12573870,1,Wingnut,Male,Brown,0
jason_yeo,12573137,1,Wingnut,Male,Red,0
jj_mars08,2086472,0,Cerulean,Female,Black,0
seatires,1067698,0,Moonlight,Female,Black,0
cheezyburger101,12566692,1,Skylar,Female,Brown,0
am_night_love_12,12566567,1,Star,Female,Black,0
sosadvibes,12564958,1,Sabath,Male,Black,0
alkali_21,12564764,1,Ruth,Female,Brown,0
evelynm33,12563104,1,Trixy,Female,Black,0
icwalow_com543,12561454,1,Cole,Male,Black,0
kyledebomber,12560082,1,Violet,Female,Brown,0
diabmohd123,12560050,1,Shade,Female,Red,0
BatTech_419,2074092,0,Zharius,Female,Black,0
calzoneybone,12558527,1,Mittens,Female,Black,0
MrMKD,11808266,0,Vamp,Male,Brown,0
kewlxkneexgrow,46,0,Butch,Male,Black,0
lick_my_seaman382,503,0,Guano,Male,Black,0
SweetDashie,12496077,1,Dot,Female,Black,0
goldheartsgirl,18836,0,Dawnstar,Female,Brown,0
hunterr2x,12484605,1,Booboo,Male,Black,0
knee_gers1115,16,0,Mittens,Female,Black,0
pedopride911,1206,0,Mirage,Female,Brown,0
eye_swallow_come6262,12481211,1,Skylar,Female,Black,0
pewdiepiii,10267254,0,Giggles,Female,Black,0
GoldHeartsGirl,12489381,1,Sonar,Male,Brown,0
meshowskyy,12397807,1,Mirage,Female,Black,0
ShadowWolf260,74,0,Lockjaw,Male,Black,0
ineedfortniteinmylife,12389458,1,Booboo,Male,Brown,0
ice_swallow_come780,54,0,Drake,Male,Black,0
eddy49gaming,12381290,1,rango,Male,Black,0
zackplays1200,12379834,1,Dawnstar,Female,Brown,0
the_reaper245,12376517,1,Reaper,Male,Red,0
theSTINGIN,1890880,0,Equina,Female,Black,0
jambuttyjane,12376473,1,Sabath,Male,Black,0
PhoenixDK,12376402,1,Dimitri,Male,Brown,0
ProBearDog,12376394,1,Dot,Female,Black,0
BlueFlash1982,12376363,1,Flash,Male,Black,0
bryanmoreno38,12371159,1,Screech,Male,Brown,0
a_KATs,3755223,0,Ripmaw,Male,Black,0
UnsafecoderedttV,13137642,1,Ivy,Female,Black,0
PurplePixiePops,12361343,1,Star,Female,Brown,0
kaybandz12345,12318319,1,Skylar,Female,Red,0
goodandfreshsister,12316010,1,Nibbles,Female,Black,0
12brads12,12309293,1,Fuzz,Male,Black,0
tdogfrognana,12303418,1,Lucy,Female,Brown,0
MinecraftLover00053,12303403,1,Orion,Male,Black,0
aluvni_gerrkok,12303132,1,Giggles,Female,Black,0
iceallowgum,12302600,1,Giggles,Female,Brown,0
graydoublex12,12297147,1,Moon,Male,Black,0
bendy_the_dancing_demon65,33,0,Siren,Female,Black,0
FlagShipFail,12235871,1,Equina,Female,Brown,0
joshmcrae24,1601434,0,Vladimir,Male,Red,0
jamesalotplays,12230270,1,Skylar,Female,Black,0
jaemikethatgoat,12227932,1,Bandetta,Female,Black,0
themitchgamer73,12225617,1,Rhyme,Female,Brown,0
Kikiisyourfriend,12219970,1,Wingnut,Male,Black,0
manishis,12217356,1,Mittens,Female,Black,0
HornyPancakes,24,0,Matrix,Male,Brown,0
wolfdogwannabe,81882682,0,Drake,Male,Black,0
Dutchtr0ll,15770472,1,Blues,Male,Black,0
Riboture,14262488,1,Ivy,Female,Brown,1
Erugdir,13666992,1,Sona,Female,Red,0
themayhemrises,1131923,0,Amara,Female,Black,0
Lovi84,9720228,0,Draculon,Male,Black,0
Bennerhill,1665329,0,Shrike,Male,Brown,0
ManInTheIceBox,12141234,1,Sade,Female,Black,0
keepinitbreezie,12109552,1,Flaps,Male,Black,0
festivekinky,68003635,1,Rhyme,female,Brown,0
4corey,64976383,1,Echo,female,Black,0
TheMayhemRises,13180423,1,Amara,female,Black,0
aylessia82,11978558,1,Butch,male,Brown,0
SpillExpoNorge,11972349,1,Ripmaw,male,Black,0
GrAviTyplaYyY,11970189,1,Shrike,male,Red,0
bjarncoene,1480478,0,Dawnstar,female,Black,0
youvebeengnomeeed,11955441,1,Echo,female,Brown,0
firedrago112,11953418,1,Velvet,female,Black,0
mzmyst,11932330,1,Sona,female,Black,0
xamylii,11890559,1,Char,male,Brown,0
prince870116,11890173,1,Booboo,male,Black,0
legendarypen1s,11888795,1,Vamp,male,Black,0
purplephazed,252019,0,Mothra,male,Brown,0
darkshadowsinthesky,9566128,0,Screech,male,Red,0
riaglo,11886237,1,Velvet,female,Black,0
channel_name_here,11882030,1,Ruth,female,Black,0
da123_,11881444,1,Skylar,female,Brown,0
no_bodie,11881439,1,Blade,male,Black,0
kingchiefw09,11874315,1,Flutters,female,Black,0
sierrashooterq08,11874314,1,Brutus,male,Brown,0
hellarcanea54,11874313,1,Violet,female,Black,0
fazeairplaned70,11874312,1,Mittens,female,Black,0
fazingdemonv28,11874312,1,Blade,male,Brown,0
shootingraptorv42,11874311,1,Ripmaw,male,Black,0
infinitymanh55,11874310,1,Dimitri,male,Red,0
speedinghunterw90,11874309,1,Flutters,female,Black,0
betaarmorg13,11874309,1,Raine,female,Brown,0
hellaliasj61,11874308,1,Impaler,male,Black,0
invisiblesupremer99,11874307,1,Dawnstar,female,Black,0
ogcreatured37,11874306,1,Rascal,male,Brown,0
forcecavej66,11874306,1,Siren,female,Black,0
killermilitarya15,11874305,1,Sabath,male,Black,0
flamingchiefe69,11874304,1,Abby,female,Brown,0
invisiblekillerq04,11874303,1,Dexter,male,Black,0
fallingtigerh64,11874303,1,Rascal,male,Red,0
badiceq53,11874302,1,Dot,female,Black,0
largegamem19,11874301,1,Brutus,male,Brown,0
rebelforcel20,11874300,1,Blues,male,Black,0
deltainceptionj84,11874300,1,Star,female,Black,0
deltainceptionr10,11874299,1,Moonlight,female,Brown,0
lightningdumpd57,11874298,1,Sage,female,Black,0
hardcoremonkeyn53,11874298,1,Rhyme,female,Black,0
infinitydarknessr23,11874297,1,Baxter,male,Brown,0
revdynamicp23,11874296,1,Vladimir,male,Red,0
mightygund37,11874296,1,Iris,female,Black,0
ooghosth08,11874295,1,Rhyme,female,Black,0
fadingtreeh85,11874294,1,Dimitri,male,Brown,0
darkbuilderg49,11874294,1,Dawnstar,female,Black,0
bigwaven31,11874293,1,Dot,female,Black,0
mightydinosauri73,11874292,1,Sona,female,Brown,0
lightningspartane27,11874292,1,Drake,male,Black,0
infinitycrashi33,11874291,1,Skylar,female,Black,0
oo_helmetl64,11874290,1,Dawnstar,female,Brown,0
hyperghoste97,11874289,1,Shrike,male,Black,0
eliteblazen17,11874289,1,Comet,male,Red,0
coolhelmett34,11874288,1,Draculon,male,Black,0
frostycyborgk59,11874287,1,Butch,male,Brown,0
externaldumpl73,11874287,1,Sage,female,Black,0
skinnybulletp71,11874286,1,Drake,male,Black,0
mrdesignu45,11874285,1,Comet,male,Brown,0
externaldumpm14,11874284,1,Echo,female,Black,0
lighthunterx22,11874283,1,Bruce,male,Black,0
uglygunf72,11874283,1,Dawnstar,female,Brown,0
forcedarknessf22,11874282,1,Cerulean,female,Black,0
infinitydynamica94,11874281,1,Lucy,female,Red,0
arkloserb96,11874281,1,Shade,female,Black,0
ragingcavet34,11874280,1,Flaps,male,Brown,0
goodshadows48,11874279,1,Ash,male,Black,0
teamhunterp63,11874279,1,Cole,male,Black,0
hardcorebomberl50,11874278,1,Mirage,female,Brown,0
bravocyborge06,11874277,1,Fuzz,male,Black,0
beastlyzeuse70,11874277,1,Indigo,female,Black,0
fallingdarknessq46,11874276,1,Orion,male,Brown,0
oo_reaperb53,11874275,1,Grey,male,Black,0
johnflamef19,11874274,1,Siren,female,Red,0
flamingsoldierc24,11874274,1,Abby,female,Black,0
risinglosero08,11874273,1,Star,female,Brown,0
externalbulleth56,11874272,1,Nugget,female,Black,0
speedingknightn90,11874272,1,Dawnstar,female,Black,0
rebelshadowu93,11874271,1,Dawnstar,female,Brown,0
bigpiloth49,11874270,1,Nightmare,male,Black,0
ascendingpolicew68,11874269,1,Velvet,female,Black,0
chickendestinyd23,11874268,1,Comet,male,Brown,0
arkloserw14,11874268,1,Orion,male,Red,0
muscletreew76,11874267,1,Draculon,male,Black,0
bigflameu53,11874266,1,Echo,female,Black,0
lifeshadowg04,11874265,1,Equinox,female,Brown,0
betawarriorm00,11874265,1,Nyx,male,Black,0
ootranscendantx47,11874264,1,Tiberius,male,Black,0
badshieldu16,11874263,1,Aura,female,Brown,0
badshieldy30,11874262,1,Velvet,female,Black,0
bigchimpa24,11874262,1,Raine,female,Black,0
hotblazew12,11874261,1,Moonlight,female,Brown,0
supertempestg64,11874260,1,Abby,female,Black,0
flowapec49,11874260,1,Draculon,male,Red,0
trinitysupremef51,11874259,1,Nugget,female,Black,0
lightblackholef76,11874258,1,Illumina,female,Brown,0
flamingmilitarye13,11874258,1,Raine,female,Black,0
dumbdumpg92,11874257,1,Bandetta,female,Black,0
shootingghostx40,11874256,1,Harmony,female,Brown,0
frostysquadp63,11874256,1,Vulkan,male,Black,0
ironkillerb18,11874255,1,Cookie,female,Black,0
charliecreationh58,11874254,1,Moonlight,female,Brown,0
deltaservantf79,11874254,1,Dot,female,Red,0
laserservantm13,11874253,1,Char,male,Black,0
vibratingdeathj49,11874252,1,Ivy,female,Black,0
fragraptoro52,11874252,1,Dawnstar,female,Brown,0
clanaliasv72,11874251,1,Comet,male,Black,0
thepilots03,11874250,1,Bruce,male,Black,0
intelicev58,11874250,1,Illumina,female,Brown,0
flarearmore28,11874249,1,Mirage,female,Black,0
flaretempestg98,11874248,1,Echo,female,Black,0
kingmagen22,11874248,1,Vamp,male,Brown,0
deltadesigni59,11874247,1,Ripmaw,male,Red,0
ragingserpeante64,11874246,1,Aura,female,Black,0
fadingpilotu43,11874246,1,Dimitri,male,Black,0
largenavyi85,11874245,1,Bruce,male,Brown,0
ascendingdragons68,11874244,1,Drake,male,Black,0
supertempesth99,11874244,1,Abby,female,Black,0
amazingforceg78,11874243,1,Tiberius,male,Brown,0
badaliass32,11874242,1,Morning,female,Black,0
deltabuilderc42,11874241,1,Equina,female,Black,0
hotelnavya51,11874241,1,Lucifer,male,Brown,0
arkcyborgf71,11874240,1,Guano,male,Black,0
radiofuturei47,11874239,1,Draculon,male,Red,0
sierrasoulq85,11874238,1,Giggles,female,Black,0
flowmanc83,11874238,1,Violet,female,Brown,0
alphalimits73,11874237,1,Indigo,female,Black,0
nobelmountaink92,11874236,1,Haze,female,Black,0
foxtrotbeingv12,11874236,1,Char,male,Brown,0
nlreaperj67,11874235,1,Screech,male,Black,0
foxtrotserpeante15,11874234,1,Lockjaw,male,Black,0
flamingcyborgz16,11874234,1,Shadow,male,Brown,0
goodbattlek82,11874233,1,Sage,female,Black,0
lifemasteri81,11874232,1,Iris,female,Red,0
omnimonsterm74,11874231,1,Sabath,male,Black,0
boomingcreationl50,11874231,1,Dimitri,male,Brown,0
fadingarmorf56,11874230,1,Skylar,female,Black,0
cashtigerx94,11874229,1,Raine,female,Black,0
coldwarriori11,11874229,1,Dawnstar,female,Brown,0
beastlymonkeyk68,11874228,1,Nightmare,male,Black,0
coldmazex42,11874227,1,Nightmare,male,Black,0
fortplayerh07,11874227,1,Giggles,female,Brown,0
fadinghelmets07,11874226,1,Impaler,male,Red,0
hellsquadi52,11874225,1,Rhyme,female,Black,0
invisiblepwnere32,11874225,1,Trixy,female,Black,0
angelicek70,11874224,1,Tiberius,male,Brown,0
flaremazeb10,11874223,1,Archangel,male,Black,0
blazingghostg64,11874222,1,Midnight,male,Black,0
fazingmilitaryq20,11874222,1,Lady,female,Brown,0
hotelgiantp08,11874221,1,Darth,male,Black,0
fadingpwnerx69,11874220,1,Bandetta,female,Black,0
lifealiasu68,11874220,1,Char,male,Brown,0
alphadumpu55,11874219,1,Archangel,male,Black,0
killerarmora55,11874218,1,Guano,male,Red,0
pureservante90,11874218,1,Baxter,male,Black,0
AirForceKitty,11823179,1,Nibbles,female,Brown,0
officerknickcurrs,11813659,1,Guano,male,Black,0
Miniladd212,11804310,1,Echo,female,Black,0
hunter0987653211567,11797771,1,Flaps,male,Brown,0
shadowslacher1000,11797727,1,Morticia,female,Black,0
